#                                                                                           --- full sequence ---- --- best 1 domain ---- --- domain number estimation ----
# target name                                    accession  query name           accession    E-value  score  bias   E-value  score  bias   exp reg clu  ov env dom rep inc description of target
#                            ------------------- ---------- -------------------- ---------- --------- ------ ----- --------- ------ -----   --- --- --- --- --- --- --- --- ---------------------
ACVS39.003265__CM133331_636_717136_718015_neg    -          LysR_substrate       PF03466.25   1.3e-40  137.6   6.5   1.3e-40  137.6   6.5   1.5   2   0   0   2   2   1   1 -
ACVS39.001485__CM133331_288_310894_311836_pos    -          LysR_substrate       PF03466.25   1.3e-40  137.5   6.3   1.7e-40  137.2   6.3   1.1   1   0   0   1   1   1   1 -
ACVS39.020600__CM133331_4030_4367225_4368107_neg -          LysR_substrate       PF03466.25   1.7e-40  137.2   5.3   2.3e-40  136.7   5.3   1.2   1   0   0   1   1   1   1 -
ACVS39.007050__CM133331_1377_1469290_1470226_neg -          LysR_substrate       PF03466.25   2.4e-40  136.7   4.2   3.4e-40  136.2   4.2   1.2   1   0   0   1   1   1   1 -
ACVS39.019400__CM133331_3792_4128667_4129642_neg -          LysR_substrate       PF03466.25   2.8e-40  136.5   0.0   3.7e-40  136.1   0.0   1.2   1   0   0   1   1   1   1 -
ACVS39.006690__CM133331_1306_1394403_1395300_neg -          LysR_substrate       PF03466.25   4.7e-40  135.8   5.3   6.1e-40  135.4   5.3   1.2   1   0   0   1   1   1   1 -
ACVS39.023245__CM133331_4548_4923692_4924607_neg -          LysR_substrate       PF03466.25   5.3e-40  135.6   5.8   5.3e-40  135.6   5.8   1.6   2   0   0   2   2   1   1 -
ACVS39.007060__CM133331_1379_1471648_1472557_neg -          LysR_substrate       PF03466.25   5.4e-40  135.6  10.3   8.8e-40  134.9  10.3   1.3   1   0   0   1   1   1   1 -
ACVS39.006415__CM133331_1254_1337481_1338435_neg -          LysR_substrate       PF03466.25   1.2e-39  134.4   0.0   1.6e-39  134.0   0.0   1.1   1   0   0   1   1   1   1 -
ACVS39.000965__CM133331_184_198513_199422_neg    -          LysR_substrate       PF03466.25   2.1e-39  133.6   4.9   3.2e-39  133.0   4.9   1.3   1   0   0   1   1   1   1 -
ACVS39.010885__CM133331_2133_2263977_2264889_pos -          LysR_substrate       PF03466.25   2.7e-39  133.3   6.1   3.6e-39  132.9   6.1   1.2   1   0   0   1   1   1   1 -
ACVS39.022850__CM133331_4469_4843515_4844391_neg -          LysR_substrate       PF03466.25   4.3e-39  132.6   5.5   6.9e-39  131.9   5.5   1.3   1   0   0   1   1   1   1 -
ACVS39.004335__CM133331_839_928158_929013_neg    -          LysR_substrate       PF03466.25   7.2e-39  131.9   3.4     1e-38  131.4   3.4   1.2   1   0   0   1   1   1   1 -
ACVS39.001405__CM133331_272_293076_294006_neg    -          LysR_substrate       PF03466.25   1.7e-38  130.7   0.2   2.3e-38  130.2   0.2   1.2   1   0   0   1   1   1   1 -
ACVS39.005095__CM133331_991_1077132_1078008_neg  -          LysR_substrate       PF03466.25   2.4e-38  130.1   3.7   2.4e-38  130.1   3.7   1.6   2   0   0   2   2   1   1 -
ACVS39.021365__CM133331_4178_4532054_4532948_neg -          LysR_substrate       PF03466.25   3.2e-38  129.8   2.4   4.5e-38  129.3   2.4   1.2   1   0   0   1   1   1   1 -
ACVS39.017560__CM133331_3434_3707076_3708030_neg -          LysR_substrate       PF03466.25   4.5e-38  129.3   2.3   6.5e-38  128.7   2.3   1.2   1   0   0   1   1   1   1 -
ACVS39.014625__CM133331_2861_3030561_3031434_neg -          LysR_substrate       PF03466.25   4.8e-38  129.2   4.5   6.7e-38  128.7   4.5   1.2   1   0   0   1   1   1   1 -
ACVS39.015150__CM133331_2965_3172777_3173716_pos -          LysR_substrate       PF03466.25   5.3e-38  129.0   3.9   6.9e-38  128.7   3.9   1.2   1   0   0   1   1   1   1 -
ACVS39.004455__CM133331_863_957198_958122_neg    -          LysR_substrate       PF03466.25   6.8e-38  128.7   5.9     2e-37  127.2   6.1   1.6   2   0   0   2   2   1   1 -
ACVS39.024325__CM133331_4750_5131530_5132475_neg -          LysR_substrate       PF03466.25   7.8e-38  128.5   0.0   1.1e-37  128.0   0.0   1.2   1   0   0   1   1   1   1 -
ACVS39.001260__CM133331_243_263121_264054_neg    -          LysR_substrate       PF03466.25   1.2e-37  127.9   0.0   1.6e-37  127.5   0.0   1.2   1   0   0   1   1   1   1 -
ACVS39.021860__CM133331_4276_4635706_4636618_pos -          LysR_substrate       PF03466.25   1.7e-37  127.4  10.8   3.1e-37  126.6   9.6   1.8   2   0   0   2   2   2   1 -
ACVS39.007490__CM133331_1465_1567955_1568861_neg -          LysR_substrate       PF03466.25   7.8e-37  125.2   6.0   1.2e-36  124.6   6.0   1.2   1   0   0   1   1   1   1 -
ACVS39.000160__CM133331_29_34162_35077_pos       -          LysR_substrate       PF03466.25   2.7e-36  123.5   6.3   3.8e-36  123.0   6.3   1.2   1   0   0   1   1   1   1 -
ACVS39.011925__CM133331_2337_2494922_2495912_pos -          LysR_substrate       PF03466.25   5.7e-36  122.4   4.1   8.5e-36  121.8   4.1   1.3   1   0   0   1   1   1   1 -
ACVS39.030990__CM133331_6044_6550508_6551429_pos -          LysR_substrate       PF03466.25   7.2e-36  122.1   5.7   7.2e-36  122.1   5.7   1.3   2   0   0   2   2   1   1 -
ACVS39.030245__CM133331_5900_6403883_6404840_pos -          LysR_substrate       PF03466.25   1.4e-35  121.1   9.6   2.3e-35  120.5   9.6   1.3   1   0   0   1   1   1   1 -
ACVS39.013920__CM133331_2722_2870523_2871420_pos -          LysR_substrate       PF03466.25   2.6e-35  120.3   6.5   3.8e-35  119.7   6.5   1.2   1   0   0   1   1   1   1 -
ACVS39.004595__CM133331_891_988431_989322_neg    -          LysR_substrate       PF03466.25   2.8e-35  120.2   3.5   3.9e-35  119.7   3.5   1.1   1   0   0   1   1   1   1 -
ACVS39.005080__CM133331_988_1074158_1075049_pos  -          LysR_substrate       PF03466.25   4.2e-35  119.6   5.0   5.6e-35  119.2   5.0   1.2   1   0   0   1   1   1   1 -
ACVS39.022815__CM133331_4462_4836187_4837090_neg -          LysR_substrate       PF03466.25   4.7e-35  119.4   4.6   5.8e-35  119.1   4.6   1.1   1   0   0   1   1   1   1 -
ACVS39.029760__CM133331_5804_6285459_6286344_neg -          LysR_substrate       PF03466.25   4.9e-35  119.4   7.1   4.9e-35  119.4   7.1   1.7   2   0   0   2   2   1   1 -
ACVS39.014410__CM133331_2818_2974628_2975561_neg -          LysR_substrate       PF03466.25   5.7e-35  119.1   1.4   7.5e-35  118.7   1.4   1.2   1   0   0   1   1   1   1 -
ACVS39.021780__CM133331_4260_4617431_4618340_pos -          LysR_substrate       PF03466.25     1e-34  118.3   8.0   1.4e-34  117.8   8.0   1.2   1   0   0   1   1   1   1 -
ACVS39.022595__CM133331_4421_4786950_4787841_pos -          LysR_substrate       PF03466.25   1.4e-34  117.9   9.9   2.3e-34  117.2   9.9   1.3   1   0   0   1   1   1   1 -
ACVS39.001115__CM133331_214_230813_231731_pos    -          LysR_substrate       PF03466.25   1.5e-34  117.8   7.3   1.9e-34  117.4   7.3   1.1   1   0   0   1   1   1   1 -
ACVS39.017820__CM133331_3485_3774953_3775856_neg -          LysR_substrate       PF03466.25   1.9e-34  117.4   6.1     3e-34  116.8   6.1   1.2   1   0   0   1   1   1   1 -
ACVS39.020380__CM133331_3987_4326588_4327494_pos -          LysR_substrate       PF03466.25   1.9e-34  117.4   2.3   2.6e-34  117.0   2.3   1.1   1   0   0   1   1   1   1 -
ACVS39.025045__CM133331_4892_5291356_5292271_pos -          LysR_substrate       PF03466.25   3.4e-34  116.6   8.0   3.4e-34  116.6   8.0   1.9   2   0   0   2   2   2   1 -
ACVS39.012135__CM133331_2379_2539460_2540351_pos -          LysR_substrate       PF03466.25   3.6e-34  116.5   3.6   6.1e-34  115.8   3.6   1.3   1   0   0   1   1   1   1 -
ACVS39.012295__CM133331_2410_2568953_2569910_neg -          LysR_substrate       PF03466.25   4.5e-34  116.2   4.2   4.5e-34  116.2   4.2   1.4   2   0   0   2   2   1   1 -
ACVS39.010385__CM133331_2038_2167276_2168230_pos -          LysR_substrate       PF03466.25   1.3e-33  114.7   0.1   1.7e-33  114.3   0.1   1.1   1   0   0   1   1   1   1 -
ACVS39.001300__CM133331_251_272875_273793_neg    -          LysR_substrate       PF03466.25   3.4e-33  113.4   0.2   4.1e-33  113.1   0.2   1.1   1   0   0   1   1   1   1 -
ACVS39.031765__CM133331_6193_6724317_6725235_neg -          LysR_substrate       PF03466.25   9.2e-33  111.9   4.7   1.3e-32  111.4   4.7   1.2   1   0   0   1   1   1   1 -
ACVS39.020405__CM133331_3991_4329487_4330393_neg -          LysR_substrate       PF03466.25   9.8e-33  111.8   4.2   9.8e-33  111.8   4.2   1.7   2   0   0   2   2   2   1 -
ACVS39.017525__CM133331_3427_3700791_3701697_pos -          LysR_substrate       PF03466.25   1.5e-32  111.2   7.6     3e-32  110.2   7.6   1.4   1   0   0   1   1   1   1 -
ACVS39.015565__CM133331_3048_3297673_3298585_pos -          LysR_substrate       PF03466.25   2.4e-32  110.6   1.6   3.2e-32  110.1   1.6   1.2   1   0   0   1   1   1   1 -
ACVS39.019480__CM133331_3808_4140380_4141295_pos -          LysR_substrate       PF03466.25   6.4e-32  109.2   1.7     1e-31  108.5   1.7   1.2   1   0   0   1   1   1   1 -
ACVS39.014690__CM133331_2874_3042455_3043334_pos -          LysR_substrate       PF03466.25   2.1e-31  107.5   3.5   2.7e-31  107.1   3.5   1.1   1   0   0   1   1   1   1 -
ACVS39.005915__CM133331_1154_1226454_1227348_neg -          LysR_substrate       PF03466.25   4.3e-31  106.5   5.5   4.6e-31  106.4   4.8   1.4   2   0   0   2   2   1   1 -
ACVS39.014160__CM133331_2768_2924742_2925678_neg -          LysR_substrate       PF03466.25   1.4e-30  104.8   4.6   1.4e-30  104.8   4.6   1.8   2   1   0   2   2   2   1 -
ACVS39.031045__CM133331_6055_6561859_6562768_pos -          LysR_substrate       PF03466.25   2.3e-30  104.1   7.7   2.3e-30  104.1   7.7   1.5   2   0   0   2   2   1   1 -
ACVS39.010345__CM133331_2030_2161127_2162057_neg -          LysR_substrate       PF03466.25   8.5e-30  102.2   2.2   1.4e-29  101.6   2.2   1.3   1   0   0   1   1   1   1 -
ACVS39.022835__CM133331_4466_4840603_4841506_pos -          LysR_substrate       PF03466.25   1.1e-29  101.9   2.0   1.7e-29  101.3   2.0   1.3   1   0   0   1   1   1   1 -
ACVS39.024650__CM133331_4813_5203500_5204454_neg -          LysR_substrate       PF03466.25   1.8e-29  101.1   5.5   2.8e-29  100.5   5.5   1.3   1   0   0   1   1   1   1 -
ACVS39.001970__CM133331_377_440465_441398_neg    -          LysR_substrate       PF03466.25   2.2e-29  100.9   8.7   3.3e-29  100.3   8.7   1.3   1   0   0   1   1   1   1 -
ACVS39.003030__CM133331_589_672715_673666_neg    -          LysR_substrate       PF03466.25   2.9e-29  100.5   5.7   4.6e-29   99.8   5.7   1.3   1   0   0   1   1   1   1 -
ACVS39.016170__CM133331_3166_3410397_3411294_pos -          LysR_substrate       PF03466.25   8.7e-29   98.9   5.7   1.4e-28   98.3   5.7   1.3   1   0   0   1   1   1   1 -
ACVS39.013060__CM133331_2557_2700441_2701329_neg -          LysR_substrate       PF03466.25   2.4e-28   97.5   1.6     4e-28   96.8   1.6   1.4   1   0   0   1   1   1   1 -
ACVS39.032460__CM133331_6327_6873865_6874774_neg -          LysR_substrate       PF03466.25   2.5e-28   97.4   0.9   2.5e-28   97.4   0.9   1.7   2   0   0   2   2   2   1 -
ACVS39.002055__CM133331_394_458193_459156_pos    -          LysR_substrate       PF03466.25   3.8e-28   96.9   2.2     5e-28   96.5   2.2   1.2   1   0   0   1   1   1   1 -
ACVS39.029305__CM133331_5715_6179012_6179909_pos -          LysR_substrate       PF03466.25   4.4e-28   96.6   4.7   7.5e-28   95.9   4.7   1.3   1   0   0   1   1   1   1 -
ACVS39.003020__CM133331_587_671146_672073_neg    -          LysR_substrate       PF03466.25   1.8e-27   94.7   7.6   1.8e-27   94.7   7.6   2.0   2   0   0   2   2   2   1 -
ACVS39.022325__CM133331_4369_4735428_4736316_pos -          LysR_substrate       PF03466.25   2.5e-26   90.9   5.1   4.5e-26   90.1   5.1   1.4   1   1   0   1   1   1   1 -
ACVS39.001015__CM133331_194_207063_207981_pos    -          LysR_substrate       PF03466.25   1.5e-25   88.4   1.9   2.2e-25   87.8   1.9   1.2   1   0   0   1   1   1   1 -
ACVS39.024815__CM133331_4846_5240180_5241110_pos -          LysR_substrate       PF03466.25   2.1e-25   87.9   0.6   3.2e-25   87.3   0.6   1.3   1   0   0   1   1   1   1 -
ACVS39.018870__CM133331_3691_4010248_4011112_neg -          LysR_substrate       PF03466.25   2.7e-25   87.5   1.2   1.2e-24   85.4   1.2   1.9   1   1   0   1   1   1   1 -
ACVS39.009820__CM133331_1927_2050162_2051077_neg -          LysR_substrate       PF03466.25   1.4e-24   85.2  10.6   2.7e-24   84.2  10.6   1.4   1   0   0   1   1   1   1 -
ACVS39.012305__CM133331_2412_2570761_2571616_neg -          LysR_substrate       PF03466.25   1.6e-24   85.0   0.5   2.2e-24   84.5   0.5   1.2   1   0   0   1   1   1   1 -
ACVS39.014715__CM133331_2879_3050166_3051081_neg -          LysR_substrate       PF03466.25     2e-22   78.1   0.4   3.6e-22   77.3   0.4   1.3   1   0   0   1   1   1   1 -
ACVS39.017720__CM133331_3466_3744277_3745180_neg -          LysR_substrate       PF03466.25   3.2e-22   77.5   0.9   3.8e-22   77.2   0.9   1.1   1   0   0   1   1   1   1 -
ACVS39.022105__CM133331_4325_4685088_4685955_pos -          LysR_substrate       PF03466.25   9.4e-22   76.0   6.1   1.5e-21   75.3   6.1   1.3   1   0   0   1   1   1   1 -
ACVS39.015315__CM133331_2998_3237920_3238841_pos -          LysR_substrate       PF03466.25   5.8e-21   73.4  11.7     1e-20   72.5  11.7   1.4   1   1   0   1   1   1   1 -
ACVS39.000190__CM133331_35_38740_39628_pos       -          LysR_substrate       PF03466.25   9.2e-21   72.7  12.0   9.2e-21   72.7  12.0   1.5   2   0   0   2   2   1   1 -
ACVS39.021480__CM133331_4201_4559475_4560396_pos -          LysR_substrate       PF03466.25     8e-20   69.7   6.6     8e-20   69.7   6.6   1.8   2   0   0   2   2   2   1 -
ACVS39.011875__CM133331_2327_2485622_2486549_neg -          LysR_substrate       PF03466.25   2.1e-19   68.3   4.5   4.1e-19   67.3   4.5   1.4   1   1   0   1   1   1   1 -
ACVS39.012365__CM133331_2424_2584859_2585792_neg -          LysR_substrate       PF03466.25   5.4e-18   63.7   0.7   9.1e-18   62.9   0.7   1.4   1   0   0   1   1   1   1 -
ACVS39.023590__CM133331_4616_4990132_4991131_pos -          LysR_substrate       PF03466.25   2.2e-15   55.1   0.0   3.5e-15   54.5   0.0   1.3   1   0   0   1   1   1   1 -
ACVS39.025780__CM133331_5033_5456936_5457839_neg -          LysR_substrate       PF03466.25   5.2e-15   53.9   2.8   7.8e-15   53.4   2.8   1.2   1   0   0   1   1   1   1 -
ACVS39.025185__CM133331_4919_5312591_5313578_neg -          LysR_substrate       PF03466.25   2.5e-08   32.1   8.6   6.9e-08   30.7   8.6   1.8   1   1   0   1   1   1   1 -
ACVS39.006675__CM133331_1303_1391868_1393224_neg -          LysR_substrate       PF03466.25   1.8e-06   26.0   0.7    0.0027   15.6   0.2   2.5   1   1   1   2   2   2   2 -
ACVS39.031415__CM133331_6128_6641127_6642069_neg -          LysR_substrate       PF03466.25   0.00011   20.2   0.5     0.012   13.5   0.0   3.0   3   0   0   3   3   3   1 -
ACVS39.032140__CM133331_6268_6803892_6804864_neg -          LysR_substrate       PF03466.25    0.0036   15.3   0.1     0.012   13.6   0.0   1.8   2   0   0   2   2   1   1 -
ACVS39.005220__CM133331_1016_1106972_1107617_pos -          LysR_substrate       PF03466.25    0.0038   15.2   0.1       1.9    6.3   0.0   2.5   2   1   0   2   2   2   0 -
#
# Program:         hmmsearch
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SEARCH
# Query file:      /home/kcw2/data/example_run/path2/synteny_search_inputs/hmm_db/hmms/PF03466.HMM
# Target file:     /home/kcw2/data/example_run/path2/synteny_search_inputs/genome_db/GCA_053157655.2/labelled_peptides.faa
# Option settings: hmmsearch --tblout /home/kcw2/data/example_run/path2/synteny_search_outputs/results_65_67/genomes/GCA_053157655.2/hmmer_outputs/hmmer_output_PF03466.txt --cpu 47 /home/kcw2/data/example_run/path2/synteny_search_inputs/hmm_db/hmms/PF03466.HMM /home/kcw2/data/example_run/path2/synteny_search_inputs/genome_db/GCA_053157655.2/labelled_peptides.faa 
# Current dir:     /home/kcw2
# Date:            Tue Feb 10 16:21:24 2026
# [ok]
