#                                                                                          --- full sequence ---- --- best 1 domain ---- --- domain number estimation ----
# target name                                   accession  query name           accession    E-value  score  bias   E-value  score  bias   exp reg clu  ov env dom rep inc description of target
#                           ------------------- ---------- -------------------- ---------- --------- ------ ----- --------- ------ -----   --- --- --- --- --- --- --- --- ---------------------
ACT504.21415__CP199221_4146_4571662_4572592_pos -          HTH_1                PF00126.33   8.1e-21   72.2   0.5   1.7e-20   71.2   0.5   1.6   1   0   0   1   1   1   1 -
ACT504.02445__CP199221_477_521054_521972_neg    -          HTH_1                PF00126.33   8.4e-21   72.2   1.0   8.4e-21   72.2   1.0   1.9   2   0   0   2   2   1   1 -
ACT504.13410__CP199221_2596_2839904_2840819_neg -          HTH_1                PF00126.33   8.9e-21   72.1   0.1   2.2e-20   70.8   0.1   1.7   1   0   0   1   1   1   1 -
ACT504.13855__CP199221_2680_2977968_2978862_neg -          HTH_1                PF00126.33   1.2e-20   71.7   2.2   2.6e-20   70.6   2.2   1.6   1   0   0   1   1   1   1 -
ACT504.00875__CP199221_170_185221_186160_pos    -          HTH_1                PF00126.33   1.6e-20   71.2   5.6     5e-20   69.7   4.0   2.2   2   0   0   2   2   2   1 -
ACT504.11510__CP199221_2235_2429188_2430076_neg -          HTH_1                PF00126.33   1.8e-20   71.1   0.4   3.4e-20   70.2   0.4   1.5   1   0   0   1   1   1   1 -
ACT504.20400__CP199221_3946_4360037_4360928_pos -          HTH_1                PF00126.33   3.1e-20   70.3   4.1   1.2e-19   68.5   4.1   2.1   1   0   0   1   1   1   1 -
ACT504.30230__CP199221_5831_6448496_6449405_neg -          HTH_1                PF00126.33   3.5e-20   70.2   0.6   3.5e-20   70.2   0.6   2.1   2   0   0   2   2   1   1 -
ACT504.08470__CP199221_1648_1808799_1809657_pos -          HTH_1                PF00126.33   3.5e-20   70.2   0.1   8.6e-20   68.9   0.1   1.7   1   0   0   1   1   1   1 -
ACT504.03760__CP199221_725_786012_786945_pos    -          HTH_1                PF00126.33   3.5e-20   70.2   3.9   8.2e-20   69.0   3.9   1.7   1   0   0   1   1   1   1 -
ACT504.10625__CP199221_2066_2265427_2266357_neg -          HTH_1                PF00126.33   3.9e-20   70.0   2.2   3.9e-20   70.0   2.2   2.0   2   0   0   2   2   1   1 -
ACT504.11060__CP199221_2151_2353637_2354585_neg -          HTH_1                PF00126.33     4e-20   70.0   3.2     4e-20   70.0   3.2   2.2   2   0   0   2   2   2   1 -
ACT504.03700__CP199221_713_770513_771368_neg    -          HTH_1                PF00126.33   4.1e-20   70.0   3.5   5.9e-20   69.4   2.5   1.9   2   0   0   2   2   1   1 -
ACT504.00355__CP199221_66_72921_73842_neg       -          HTH_1                PF00126.33   5.3e-20   69.6   1.3   5.3e-20   69.6   1.3   2.2   2   0   0   2   2   1   1 -
ACT504.15490__CP199221_2995_3334083_3335037_neg -          HTH_1                PF00126.33   5.3e-20   69.6   0.1     1e-19   68.7   0.1   1.5   1   0   0   1   1   1   1 -
ACT504.20600__CP199221_3985_4404302_4405214_neg -          HTH_1                PF00126.33     6e-20   69.4   0.5     1e-19   68.7   0.5   1.4   1   0   0   1   1   1   1 -
ACT504.07100__CP199221_1379_1516577_1517498_neg -          HTH_1                PF00126.33   6.3e-20   69.3   2.8   1.2e-19   68.4   2.8   1.5   1   0   0   1   1   1   1 -
ACT504.29785__CP199221_5747_6352379_6353312_pos -          HTH_1                PF00126.33   7.2e-20   69.2   0.1   1.2e-19   68.4   0.1   1.4   1   0   0   1   1   1   1 -
ACT504.15445__CP199221_2986_3324108_3325014_pos -          HTH_1                PF00126.33   8.8e-20   68.9   3.4   1.7e-19   68.0   3.4   1.5   1   0   0   1   1   1   1 -
ACT504.19050__CP199221_3686_4075216_4076146_neg -          HTH_1                PF00126.33     9e-20   68.9   0.7   1.8e-19   67.9   0.7   1.5   1   0   0   1   1   1   1 -
ACT504.05065__CP199221_979_1067478_1068348_neg  -          HTH_1                PF00126.33   9.2e-20   68.8   0.7     2e-19   67.7   0.7   1.5   1   0   0   1   1   1   1 -
ACT504.03880__CP199221_748_807522_808434_pos    -          HTH_1                PF00126.33   9.9e-20   68.7   1.5   2.4e-19   67.5   1.5   1.7   1   0   0   1   1   1   1 -
ACT504.22095__CP199221_4271_4699338_4700235_pos -          HTH_1                PF00126.33     1e-19   68.7   0.6   2.3e-19   67.5   0.6   1.7   1   0   0   1   1   1   1 -
ACT504.09000__CP199221_1752_1917754_1918684_neg -          HTH_1                PF00126.33     1e-19   68.7   0.2   2.4e-19   67.5   0.2   1.7   1   0   0   1   1   1   1 -
ACT504.04830__CP199221_935_1022306_1023200_neg  -          HTH_1                PF00126.33   1.1e-19   68.6   0.9   1.1e-19   68.6   0.9   1.9   2   0   0   2   2   1   1 -
ACT504.15435__CP199221_2984_3321858_3322809_neg -          HTH_1                PF00126.33   1.8e-19   67.9   1.1     5e-19   66.5   1.1   1.8   1   0   0   1   1   1   1 -
ACT504.13245__CP199221_2564_2786305_2787220_pos -          HTH_1                PF00126.33   2.4e-19   67.5   0.2     6e-19   66.2   0.2   1.8   1   0   0   1   1   1   1 -
ACT504.28870__CP199221_5569_6145522_6146431_pos -          HTH_1                PF00126.33   2.9e-19   67.3   2.5   7.5e-19   65.9   1.2   2.3   2   0   0   2   2   1   1 -
ACT504.30000__CP199221_5785_6400673_6401564_neg -          HTH_1                PF00126.33   7.4e-19   65.9   2.5   7.4e-19   65.9   2.5   2.2   2   0   0   2   2   1   1 -
ACT504.22395__CP199221_4330_4766930_4767884_neg -          HTH_1                PF00126.33   7.7e-19   65.9   0.1     2e-18   64.6   0.1   1.8   1   0   0   1   1   1   1 -
ACT504.07885__CP199221_1535_1691404_1692331_neg -          HTH_1                PF00126.33   8.4e-19   65.8   2.2   2.2e-18   64.4   2.2   1.8   1   0   0   1   1   1   1 -
ACT504.08475__CP199221_1649_1809812_1810733_neg -          HTH_1                PF00126.33   1.2e-18   65.2   3.3   2.5e-18   64.2   3.3   1.6   1   0   0   1   1   1   1 -
ACT504.00745__CP199221_144_153477_154395_pos    -          HTH_1                PF00126.33   2.3e-18   64.4   0.1   1.8e-17   61.5   0.1   2.2   2   0   0   2   2   2   1 -
ACT504.14190__CP199221_2745_3050678_3051602_pos -          HTH_1                PF00126.33   2.3e-18   64.3   1.0     4e-18   63.6   1.0   1.4   1   0   0   1   1   1   1 -
ACT504.20065__CP199221_3881_4289897_4290764_pos -          HTH_1                PF00126.33   2.6e-18   64.2   1.1   5.7e-18   63.1   1.1   1.6   1   0   0   1   1   1   1 -
ACT504.13130__CP199221_2541_2764624_2765539_neg -          HTH_1                PF00126.33   2.9e-18   64.0   0.6   4.9e-18   63.3   0.6   1.4   1   0   0   1   1   1   1 -
ACT504.27250__CP199221_5252_5793853_5794750_pos -          HTH_1                PF00126.33   3.4e-18   63.8   0.4   3.4e-18   63.8   0.4   1.8   2   0   0   2   2   1   1 -
ACT504.19075__CP199221_3691_4080498_4081392_neg -          HTH_1                PF00126.33   4.1e-18   63.5   0.5   8.4e-18   62.5   0.5   1.6   1   0   0   1   1   1   1 -
ACT504.14945__CP199221_2886_3221530_3222478_pos -          HTH_1                PF00126.33   4.3e-18   63.5   0.5   4.3e-18   63.5   0.5   1.8   2   0   0   2   2   1   1 -
ACT504.01205__CP199221_233_250626_251568_pos    -          HTH_1                PF00126.33   6.3e-18   63.0   0.0   1.9e-17   61.4   0.0   1.9   1   0   0   1   1   1   1 -
ACT504.28115__CP199221_5423_6002163_6003129_pos -          HTH_1                PF00126.33   6.3e-18   63.0   0.9   1.6e-17   61.7   0.9   1.7   1   0   0   1   1   1   1 -
ACT504.12915__CP199221_2499_2710752_2711664_pos -          HTH_1                PF00126.33   1.1e-17   62.2   2.1   1.1e-17   62.2   2.1   1.8   2   0   0   2   2   1   1 -
ACT504.28815__CP199221_5558_6134164_6135085_pos -          HTH_1                PF00126.33   1.2e-17   62.0   0.7   4.4e-17   60.2   0.4   2.1   2   0   0   2   2   1   1 -
ACT504.13700__CP199221_2653_2945908_2946829_pos -          HTH_1                PF00126.33   2.1e-17   61.3   2.4   5.7e-17   59.9   2.4   1.8   1   0   0   1   1   1   1 -
ACT504.14820__CP199221_2864_3192272_3193223_neg -          HTH_1                PF00126.33   2.9e-17   60.8   0.1   5.8e-17   59.9   0.1   1.5   1   0   0   1   1   1   1 -
ACT504.13535__CP199221_2620_2881795_2882764_pos -          HTH_1                PF00126.33   4.3e-17   60.3   0.2   1.1e-16   58.9   0.2   1.8   1   0   0   1   1   1   1 -
ACT504.03930__CP199221_757_818039_818930_neg    -          HTH_1                PF00126.33   4.5e-17   60.2   0.4   8.5e-17   59.3   0.4   1.5   1   0   0   1   1   1   1 -
ACT504.08245__CP199221_1603_1763022_1763937_neg -          HTH_1                PF00126.33   5.2e-17   60.0   1.9   1.5e-16   58.5   1.9   1.9   1   0   0   1   1   1   1 -
ACT504.23670__CP199221_4573_5052027_5052930_neg -          HTH_1                PF00126.33   6.2e-17   59.8   0.4   6.2e-17   59.8   0.4   1.8   2   0   0   2   2   1   1 -
ACT504.14250__CP199221_2757_3068576_3069503_neg -          HTH_1                PF00126.33     9e-17   59.2   1.2     9e-17   59.2   1.2   1.9   2   0   0   2   2   1   1 -
ACT504.06475__CP199221_1256_1380789_1381695_neg -          HTH_1                PF00126.33   1.7e-16   58.3   0.3   3.7e-16   57.3   0.3   1.6   1   0   0   1   1   1   1 -
ACT504.12820__CP199221_2483_2689826_2690759_neg -          HTH_1                PF00126.33   3.5e-16   57.4   0.2   1.1e-15   55.8   0.0   2.0   2   0   0   2   2   1   1 -
ACT504.17565__CP199221_3394_3765512_3766487_neg -          HTH_1                PF00126.33   6.6e-16   56.5   0.0   1.1e-15   55.7   0.0   1.4   1   0   0   1   1   1   1 -
ACT504.11010__CP199221_2141_2342953_2343910_neg -          HTH_1                PF00126.33   1.3e-15   55.6   0.5   2.3e-15   54.8   0.5   1.5   1   0   0   1   1   1   1 -
ACT504.01415__CP199221_274_295501_296452_pos    -          HTH_1                PF00126.33   1.3e-15   55.5   0.5   3.1e-15   54.3   0.5   1.7   1   0   0   1   1   1   1 -
ACT504.11080__CP199221_2155_2358877_2359837_neg -          HTH_1                PF00126.33   2.8e-14   51.3   0.0   5.5e-14   50.3   0.0   1.5   1   0   0   1   1   1   1 -
ACT504.20255__CP199221_3917_4332134_4333028_pos -          HTH_1                PF00126.33   2.8e-14   51.2   0.2   7.1e-14   50.0   0.0   1.8   2   0   0   2   2   1   1 -
ACT504.01120__CP199221_216_232221_233151_neg    -          HTH_1                PF00126.33   3.9e-14   50.8   0.3   8.8e-14   49.7   0.3   1.6   1   0   0   1   1   1   1 -
ACT504.02390__CP199221_466_510592_511519_neg    -          HTH_1                PF00126.33   1.2e-13   49.2   0.4   1.2e-13   49.2   0.4   1.9   2   0   0   2   2   1   1 -
ACT504.23000__CP199221_4446_4888302_4889289_neg -          HTH_1                PF00126.33   1.6e-12   45.6   0.4   4.3e-12   44.3   0.4   1.8   1   0   0   1   1   1   1 -
ACT504.02425__CP199221_473_518655_519414_neg    -          HTH_1                PF00126.33   4.3e-12   44.3   0.0   9.3e-12   43.2   0.0   1.6   1   0   0   1   1   1   1 -
ACT504.21310__CP199221_4125_4546611_4547610_pos -          HTH_1                PF00126.33   4.4e-12   44.2   0.0   7.6e-12   43.5   0.0   1.4   1   0   0   1   1   1   1 -
ACT504.23515__CP199221_4542_5021267_5021567_pos -          HTH_1                PF00126.33   2.8e-11   41.7   0.0   3.8e-11   41.2   0.0   1.2   1   0   0   1   1   1   1 -
ACT504.03565__CP199221_687_728913_729309_neg    -          HTH_1                PF00126.33   3.5e-05   22.1   0.0   5.5e-05   21.5   0.0   1.3   1   0   0   1   1   1   1 -
ACT504.16040__CP199221_3103_3455309_3455987_neg -          HTH_1                PF00126.33   3.7e-05   22.1   0.5   9.1e-05   20.8   0.5   1.7   1   0   0   1   1   1   1 -
ACT504.04980__CP199221_964_1052018_1052498_neg  -          HTH_1                PF00126.33    0.0001   20.6   0.0   0.00026   19.3   0.0   1.7   1   1   0   1   1   1   1 -
ACT504.15780__CP199221_3051_3398575_3399049_neg -          HTH_1                PF00126.33    0.0002   19.7   0.1   0.00044   18.6   0.1   1.6   1   1   0   1   1   1   1 -
ACT504.03275__CP199221_636_683350_684295_pos    -          HTH_1                PF00126.33   0.00055   18.3   0.1    0.0013   17.1   0.1   1.6   1   0   0   1   1   1   1 -
ACT504.26645__CP199221_5140_5671574_5672042_pos -          HTH_1                PF00126.33    0.0014   17.0   0.1    0.0028   16.0   0.1   1.5   1   0   0   1   1   1   1 -
ACT504.14775__CP199221_2855_3181362_3183273_neg -          HTH_1                PF00126.33    0.0057   15.0   0.6      0.02   13.3   0.6   2.1   1   0   0   1   1   1   1 -
ACT504.19955__CP199221_3859_4266577_4267027_neg -          HTH_1                PF00126.33     0.014   13.8   0.9     0.014   13.8   0.9   2.2   2   1   1   3   3   1   0 -
ACT504.21685__CP199221_4194_4617722_4618283_neg -          HTH_1                PF00126.33     0.024   13.1   0.2      0.28    9.6   0.2   2.4   1   1   0   1   1   1   0 -
ACT504.20755__CP199221_4015_4433270_4434683_neg -          HTH_1                PF00126.33     0.028   12.9   0.4      0.14   10.6   0.1   2.4   2   0   0   2   2   1   0 -
ACT504.10120__CP199221_1967_2159414_2160107_neg -          HTH_1                PF00126.33      0.05   12.0   6.9      0.33    9.4   0.3   3.2   3   1   0   3   3   2   0 -
ACT504.24910__CP199221_4815_5301651_5302599_neg -          HTH_1                PF00126.33     0.085   11.3   3.0      0.35    9.3   0.1   2.8   3   0   0   3   3   2   0 -
ACT504.29370__CP199221_5666_6249344_6250498_neg -          HTH_1                PF00126.33      0.09   11.2   1.2      0.17   10.3   0.0   2.1   2   0   0   2   2   1   0 -
#
# Program:         hmmsearch
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SEARCH
# Query file:      /home/kcw2/data/example_run/path2/synteny_search_inputs/hmm_db/hmms/PF00126.HMM
# Target file:     /home/kcw2/data/example_run/path2/synteny_search_inputs/genome_db/GCA_054130235.1/labelled_peptides.faa
# Option settings: hmmsearch --tblout /home/kcw2/data/example_run/path2/synteny_search_outputs/results_65_67/genomes/GCA_054130235.1/hmmer_outputs/hmmer_output_PF00126.txt --cpu 47 /home/kcw2/data/example_run/path2/synteny_search_inputs/hmm_db/hmms/PF00126.HMM /home/kcw2/data/example_run/path2/synteny_search_inputs/genome_db/GCA_054130235.1/labelled_peptides.faa 
# Current dir:     /home/kcw2
# Date:            Tue Feb 10 16:21:23 2026
# [ok]
