#                                                                                             --- full sequence ---- --- best 1 domain ---- --- domain number estimation ----
# target name                                      accession  query name           accession    E-value  score  bias   E-value  score  bias   exp reg clu  ov env dom rep inc description of target
#                              ------------------- ---------- -------------------- ---------- --------- ------ ----- --------- ------ -----   --- --- --- --- --- --- --- --- ---------------------
PU787.000020650__CM130967_4024_4360545_4361520_pos -          LysR_substrate       PF03466.25   2.8e-40  136.5   0.0   3.6e-40  136.1   0.0   1.2   1   0   0   1   1   1   1 -
PU787.000016870__CM130967_3283_3569995_3570910_pos -          LysR_substrate       PF03466.25   4.1e-40  135.9   6.1   4.1e-40  135.9   6.1   1.6   2   0   0   2   2   1   1 -
PU787.000022120__CM130967_4306_4654673_4655609_neg -          LysR_substrate       PF03466.25   5.4e-40  135.5   6.4     8e-40  135.0   6.4   1.3   1   0   0   1   1   1   1 -
PU787.000000470__CM130967_90_87905_88802_pos       -          LysR_substrate       PF03466.25   9.1e-40  134.8   4.9   1.2e-39  134.4   4.9   1.2   1   0   0   1   1   1   1 -
PU787.000000720__CM130967_140_140736_141690_pos    -          LysR_substrate       PF03466.25   1.2e-39  134.4   0.0   1.6e-39  134.0   0.0   1.1   1   0   0   1   1   1   1 -
PU787.000005610__CM130967_1097_1179802_1180711_pos -          LysR_substrate       PF03466.25   2.1e-39  133.6   4.9   3.2e-39  133.0   4.9   1.3   1   0   0   1   1   1   1 -
PU787.000029875__CM130967_5788_6314741_6315653_neg -          LysR_substrate       PF03466.25   3.7e-39  132.8   6.2   4.9e-39  132.4   6.2   1.2   1   0   0   1   1   1   1 -
PU787.000017240__CM130967_3357_3646710_3647586_pos -          LysR_substrate       PF03466.25   6.3e-39  132.0   6.1   1.1e-38  131.3   6.1   1.4   1   0   0   1   1   1   1 -
PU787.000025585__CM130967_4974_5461929_5462922_neg -          LysR_substrate       PF03466.25   7.9e-39  131.7   2.4   1.3e-38  131.0   2.4   1.4   1   0   0   1   1   1   1 -
PU787.000005170__CM130967_1009_1085231_1086161_pos -          LysR_substrate       PF03466.25   2.5e-38  130.1   0.2   3.5e-38  129.6   0.2   1.2   1   0   0   1   1   1   1 -
PU787.000018690__CM130967_3637_3963108_3964002_pos -          LysR_substrate       PF03466.25   3.2e-38  129.8   2.4   4.5e-38  129.3   2.4   1.2   1   0   0   1   1   1   1 -
PU787.000025110__CM130967_4884_5351370_5352243_pos -          LysR_substrate       PF03466.25   4.8e-38  129.2   4.5   6.7e-38  128.7   4.5   1.2   1   0   0   1   1   1   1 -
PU787.000002360__CM130967_463_496282_497137_pos    -          LysR_substrate       PF03466.25   5.2e-38  129.1   3.2   7.2e-38  128.6   3.2   1.2   1   0   0   1   1   1   1 -
PU787.000015285__CM130967_2979_3274412_3275357_pos -          LysR_substrate       PF03466.25   7.7e-38  128.5   0.0   1.1e-37  128.0   0.0   1.2   1   0   0   1   1   1   1 -
PU787.000005315__CM130967_1038_1115175_1116108_pos -          LysR_substrate       PF03466.25   1.2e-37  127.9   0.0   1.6e-37  127.5   0.0   1.2   1   0   0   1   1   1   1 -
PU787.000002170__CM130967_425_452441_453365_pos    -          LysR_substrate       PF03466.25   1.3e-37  127.8   6.2   2.3e-37  126.9   6.2   1.4   1   0   0   1   1   1   1 -
PU787.000026110__CM130967_5072_5553355_5554246_pos -          LysR_substrate       PF03466.25   1.6e-37  127.5   4.4   2.1e-37  127.1   4.4   1.2   1   0   0   1   1   1   1 -
PU787.000014005__CM130967_2726_2998040_2998931_neg -          LysR_substrate       PF03466.25   3.3e-37  126.4   4.6   4.8e-37  125.9   4.6   1.3   1   0   0   1   1   1   1 -
PU787.000032940__CM130967_6387_6963528_6964434_pos -          LysR_substrate       PF03466.25   7.7e-37  125.2   6.0   1.2e-36  124.6   6.0   1.2   1   0   0   1   1   1   1 -
PU787.000006135__CM130967_1199_1290036_1290951_neg -          LysR_substrate       PF03466.25   2.6e-36  123.5   6.3   3.8e-36  123.0   6.3   1.2   1   0   0   1   1   1   1 -
PU787.000019665__CM130967_3828_4162547_4163492_pos -          LysR_substrate       PF03466.25   6.9e-36  122.1   5.4   6.9e-36  122.1   5.4   1.9   2   1   0   2   2   2   1 -
PU787.000008500__CM130967_1662_1806934_1807855_neg -          LysR_substrate       PF03466.25   7.1e-36  122.1   5.7   7.1e-36  122.1   5.7   1.3   2   0   0   2   2   1   1 -
PU787.000028775__CM130967_5572_6077241_6078231_neg -          LysR_substrate       PF03466.25     8e-36  121.9   4.4   1.2e-35  121.3   4.4   1.3   1   0   0   1   1   1   1 -
PU787.000009355__CM130967_1828_1979705_1980662_neg -          LysR_substrate       PF03466.25   1.8e-35  120.8  10.1   2.7e-35  120.2  10.1   1.3   1   0   0   1   1   1   1 -
PU787.000017285__CM130967_3366_3656202_3657105_pos -          LysR_substrate       PF03466.25   1.8e-35  120.8   4.4   2.2e-35  120.5   4.4   1.1   1   0   0   1   1   1   1 -
PU787.000002090__CM130967_410_436996_437908_neg    -          LysR_substrate       PF03466.25     2e-35  120.6   6.0   3.4e-35  119.9   6.0   1.3   1   0   0   1   1   1   1 -
PU787.000001810__CM130967_354_369583_370474_neg    -          LysR_substrate       PF03466.25   2.1e-35  120.6   5.2   2.7e-35  120.2   5.2   1.2   1   0   0   1   1   1   1 -
PU787.000001990__CM130967_390_414299_415190_pos    -          LysR_substrate       PF03466.25   2.8e-35  120.2   3.5   3.8e-35  119.7   3.5   1.1   1   0   0   1   1   1   1 -
PU787.000006485__CM130967_1268_1365802_1366759_neg -          LysR_substrate       PF03466.25   4.1e-35  119.6   0.3   6.6e-35  118.9   0.1   1.4   2   0   0   2   2   1   1 -
PU787.000009840__CM130967_1924_2098224_2099109_pos -          LysR_substrate       PF03466.25   4.8e-35  119.4   7.1   4.8e-35  119.4   7.1   1.7   2   0   0   2   2   1   1 -
PU787.000025325__CM130967_4927_5407245_5408178_pos -          LysR_substrate       PF03466.25   5.7e-35  119.1   1.4   7.5e-35  118.7   1.4   1.2   1   0   0   1   1   1   1 -
PU787.000005460__CM130967_1067_1147510_1148428_neg -          LysR_substrate       PF03466.25   9.3e-35  118.4   7.1   1.2e-34  118.1   7.1   1.1   1   0   0   1   1   1   1 -
PU787.000017495__CM130967_3405_3705032_3705923_neg -          LysR_substrate       PF03466.25   9.9e-35  118.3   9.7   1.6e-34  117.6   9.7   1.3   1   0   0   1   1   1   1 -
PU787.000018210__CM130967_3544_3854904_3855813_neg -          LysR_substrate       PF03466.25   1.6e-34  117.7   8.3   2.1e-34  117.2   8.3   1.2   1   0   0   1   1   1   1 -
PU787.000022630__CM130967_4407_4762650_4763553_pos -          LysR_substrate       PF03466.25   2.1e-34  117.3   6.2   3.3e-34  116.7   6.2   1.2   1   0   0   1   1   1   1 -
PU787.000014410__CM130967_2806_3081925_3082840_neg -          LysR_substrate       PF03466.25   3.3e-34  116.6   8.0   3.3e-34  116.6   8.0   1.9   2   0   0   2   2   2   1 -
PU787.000028565__CM130967_5530_6032795_6033686_neg -          LysR_substrate       PF03466.25   3.6e-34  116.5   3.6   6.1e-34  115.8   3.6   1.3   1   0   0   1   1   1   1 -
PU787.000028405__CM130967_5499_6003249_6004206_pos -          LysR_substrate       PF03466.25   4.5e-34  116.2   4.2   4.5e-34  116.2   4.2   1.4   2   0   0   2   2   1   1 -
PU787.000030400__CM130967_5885_6419648_6420602_neg -          LysR_substrate       PF03466.25   5.8e-34  115.8   0.1   7.5e-34  115.5   0.1   1.1   1   0   0   1   1   1   1 -
PU787.000005275__CM130967_1030_1105440_1106358_pos -          LysR_substrate       PF03466.25   7.3e-34  115.5   0.3     9e-34  115.2   0.3   1.1   1   0   0   1   1   1   1 -
PU787.000008830__CM130967_1726_1873761_1874706_neg -          LysR_substrate       PF03466.25   6.2e-33  112.5   5.6   6.2e-33  112.5   5.6   1.8   2   0   0   2   2   2   1 -
PU787.000007900__CM130967_1543_1678397_1679315_pos -          LysR_substrate       PF03466.25   9.6e-33  111.9   4.7   1.4e-32  111.3   4.7   1.2   1   0   0   1   1   1   1 -
PU787.000023165__CM130967_4511_4865944_4866850_neg -          LysR_substrate       PF03466.25   1.6e-32  111.2   7.2   3.1e-32  110.2   7.2   1.4   1   0   0   1   1   1   1 -
PU787.000020570__CM130967_4008_4348892_4349807_neg -          LysR_substrate       PF03466.25   6.4e-32  109.2   1.7     1e-31  108.5   1.7   1.2   1   0   0   1   1   1   1 -
PU787.000002080__CM130967_408_434776_435706_pos    -          LysR_substrate       PF03466.25   8.4e-32  108.8   3.2   1.2e-31  108.2   3.2   1.2   1   0   0   1   1   1   1 -
PU787.000025045__CM130967_4871_5339470_5340349_neg -          LysR_substrate       PF03466.25   1.5e-31  107.9   4.0     2e-31  107.6   4.0   1.1   1   0   0   1   1   1   1 -
PU787.000001230__CM130967_239_252628_253522_pos    -          LysR_substrate       PF03466.25     8e-31  105.6   5.4   8.6e-31  105.5   4.6   1.4   2   0   0   2   2   1   1 -
PU787.000008445__CM130967_1651_1795596_1796505_neg -          LysR_substrate       PF03466.25   2.3e-30  104.1   7.7   2.3e-30  104.1   7.7   1.5   2   0   0   2   2   1   1 -
PU787.000017255__CM130967_3360_3649595_3650498_neg -          LysR_substrate       PF03466.25   1.1e-29  101.9   2.0   1.7e-29  101.3   2.0   1.3   1   0   0   1   1   1   1 -
PU787.000030440__CM130967_5893_6425820_6426750_pos -          LysR_substrate       PF03466.25   1.2e-29  101.7   2.3     2e-29  101.0   2.3   1.3   1   0   0   1   1   1   1 -
PU787.000004800__CM130967_937_1000419_1001352_pos  -          LysR_substrate       PF03466.25   1.6e-29  101.3   8.4   2.5e-29  100.7   8.4   1.3   1   0   0   1   1   1   1 -
PU787.000007205__CM130967_1409_1528823_1529732_pos -          LysR_substrate       PF03466.25   5.2e-29   99.7   0.8   5.2e-29   99.7   0.8   1.7   2   0   0   2   2   2   1 -
PU787.000003745__CM130967_727_768960_769899_pos    -          LysR_substrate       PF03466.25   5.2e-29   99.6   6.1   8.7e-29   98.9   6.1   1.3   1   0   0   1   1   1   1 -
PU787.000023905__CM130967_4650_5030143_5031040_neg -          LysR_substrate       PF03466.25   5.9e-29   99.5   6.6   9.3e-29   98.8   6.6   1.3   1   0   0   1   1   1   1 -
PU787.000023130__CM130967_4504_4859848_4860565_pos -          LysR_substrate       PF03466.25     6e-29   99.4   1.1   7.5e-29   99.1   1.1   1.1   1   0   0   1   1   1   1 -
PU787.000014805__CM130967_2885_3169755_3170709_pos -          LysR_substrate       PF03466.25   8.4e-29   99.0   5.4   1.3e-28   98.4   5.4   1.3   1   0   0   1   1   1   1 -
PU787.000027880__CM130967_5400_5915358_5916246_pos -          LysR_substrate       PF03466.25   2.4e-28   97.5   1.6   3.9e-28   96.8   1.6   1.4   1   0   0   1   1   1   1 -
PU787.000004715__CM130967_920_982661_983624_neg    -          LysR_substrate       PF03466.25   2.6e-28   97.4   1.9   3.5e-28   97.0   1.9   1.2   1   0   0   1   1   1   1 -
PU787.000010290__CM130967_2012_2202924_2203821_neg -          LysR_substrate       PF03466.25   3.5e-28   96.9   4.8   6.1e-28   96.2   4.8   1.3   1   0   0   1   1   1   1 -
PU787.000013980__CM130967_2721_2992906_2993548_neg -          LysR_substrate       PF03466.25   4.8e-28   96.5   3.3   6.2e-28   96.1   3.3   1.0   1   0   0   1   1   1   1 -
PU787.000002220__CM130967_435_463982_464849_neg    -          LysR_substrate       PF03466.25   5.2e-28   96.4   3.6   7.2e-28   95.9   3.6   1.2   1   0   0   1   1   1   1 -
PU787.000003755__CM130967_729_770541_771468_pos    -          LysR_substrate       PF03466.25   1.1e-27   95.3   7.6   1.1e-27   95.3   7.6   2.0   2   0   0   2   2   2   1 -
PU787.000026120__CM130967_5074_5554661_5555303_pos -          LysR_substrate       PF03466.25     4e-27   93.5   4.1   4.6e-27   93.3   4.1   1.0   1   0   0   1   1   1   1 -
PU787.000017685__CM130967_3441_3741984_3742872_neg -          LysR_substrate       PF03466.25   2.5e-26   90.9   5.1   4.5e-26   90.1   5.1   1.4   1   1   0   1   1   1   1 -
PU787.000005560__CM130967_1087_1171242_1172160_neg -          LysR_substrate       PF03466.25   1.5e-25   88.4   1.9   2.2e-25   87.8   1.9   1.2   1   0   0   1   1   1   1 -
PU787.000014640__CM130967_2852_3133084_3134014_neg -          LysR_substrate       PF03466.25     3e-25   87.4   0.6   4.6e-25   86.8   0.6   1.3   1   0   0   1   1   1   1 -
PU787.000021565__CM130967_4199_4528081_4528945_pos -          LysR_substrate       PF03466.25   5.3e-25   86.6   1.1   2.6e-24   84.3   1.1   2.0   1   1   0   1   1   1   1 -
PU787.000030965__CM130967_5995_6536719_6537634_pos -          LysR_substrate       PF03466.25   1.3e-24   85.2  10.6   2.7e-24   84.2  10.6   1.4   1   0   0   1   1   1   1 -
PU787.000028395__CM130967_5497_6001543_6002398_pos -          LysR_substrate       PF03466.25   1.6e-24   85.0   0.5   2.2e-24   84.5   0.5   1.2   1   0   0   1   1   1   1 -
PU787.000025020__CM130967_4866_5331728_5332643_pos -          LysR_substrate       PF03466.25     2e-22   78.1   0.4   3.5e-22   77.3   0.4   1.3   1   0   0   1   1   1   1 -
PU787.000028825__CM130967_5582_6086602_6087529_pos -          LysR_substrate       PF03466.25   2.8e-22   77.7   4.8   4.1e-22   77.1   4.8   1.2   1   0   0   1   1   1   1 -
PU787.000023000__CM130967_4478_4830584_4831487_pos -          LysR_substrate       PF03466.25   3.3e-22   77.4   1.4   3.9e-22   77.2   1.4   1.1   1   0   0   1   1   1   1 -
PU787.000017905__CM130967_3485_3792168_3793035_neg -          LysR_substrate       PF03466.25     1e-21   75.8   6.6   1.7e-21   75.1   6.6   1.3   1   0   0   1   1   1   1 -
PU787.000006105__CM130967_1193_1285485_1286373_neg -          LysR_substrate       PF03466.25   2.5e-21   74.6  11.9   2.5e-21   74.6  11.9   1.5   2   0   0   2   2   1   1 -
PU787.000024460__CM130967_4760_5157415_5158336_neg -          LysR_substrate       PF03466.25   5.7e-21   73.4  11.7     1e-20   72.5  11.7   1.4   1   1   0   1   1   1   1 -
PU787.000018575__CM130967_3615_3935644_3936565_neg -          LysR_substrate       PF03466.25   1.8e-19   68.5   6.2   1.8e-19   68.5   6.2   1.8   2   0   0   2   2   2   1 -
PU787.000028335__CM130967_5485_5987358_5988291_pos -          LysR_substrate       PF03466.25   5.3e-18   63.7   0.7   9.1e-18   62.9   0.7   1.4   1   0   0   1   1   1   1 -
PU787.000016520__CM130967_3214_3503447_3504446_neg -          LysR_substrate       PF03466.25   2.2e-15   55.1   0.0   3.5e-15   54.5   0.0   1.3   1   0   0   1   1   1   1 -
PU787.000013305__CM130967_2593_2833366_2834269_pos -          LysR_substrate       PF03466.25   5.1e-15   53.9   2.8   7.7e-15   53.4   2.8   1.2   1   0   0   1   1   1   1 -
PU787.000013910__CM130967_2708_2981444_2982431_pos -          LysR_substrate       PF03466.25     6e-08   30.8   8.3   1.7e-07   29.4   8.3   1.8   1   1   0   1   1   1   1 -
PU787.000000485__CM130967_93_89981_91337_pos       -          LysR_substrate       PF03466.25   1.6e-06   26.2   0.8    0.0027   15.6   0.2   2.5   1   1   1   2   2   2   2 -
PU787.000008075__CM130967_1578_1716360_1717302_pos -          LysR_substrate       PF03466.25   0.00011   20.2   0.5     0.012   13.5   0.0   3.0   3   0   0   3   3   3   1 -
PU787.000001655__CM130967_323_335457_336102_neg    -          LysR_substrate       PF03466.25    0.0032   15.4   0.1       1.7    6.5   0.0   2.5   2   1   0   2   2   2   0 -
PU787.000026600__CM130967_5166_5655112_5655955_pos -          LysR_substrate       PF03466.25    0.0036   15.3   0.0    0.0067   14.4   0.0   1.5   1   0   0   1   1   1   1 -
PU787.000007525__CM130967_1468_1598829_1599801_pos -          LysR_substrate       PF03466.25    0.0036   15.3   0.1     0.012   13.6   0.0   1.8   2   0   0   2   2   1   1 -
#
# Program:         hmmsearch
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SEARCH
# Query file:      /home/kcw2/data/example_run/path2/synteny_search_inputs/hmm_db/hmms/PF03466.HMM
# Target file:     /home/kcw2/data/example_run/path2/synteny_search_inputs/genome_db/GCA_028640045.5/labelled_peptides.faa
# Option settings: hmmsearch --tblout /home/kcw2/data/example_run/path2/synteny_search_outputs/results_65_66_67/genomes/GCA_028640045.5/hmmer_outputs/hmmer_output_PF03466.txt --cpu 47 /home/kcw2/data/example_run/path2/synteny_search_inputs/hmm_db/hmms/PF03466.HMM /home/kcw2/data/example_run/path2/synteny_search_inputs/genome_db/GCA_028640045.5/labelled_peptides.faa 
# Current dir:     /home/kcw2
# Date:            Tue Feb 10 16:21:18 2026
# [ok]
