#                                                                                              --- full sequence ---- --- best 1 domain ---- --- domain number estimation ----
# target name                                       accession  query name           accession    E-value  score  bias   E-value  score  bias   exp reg clu  ov env dom rep inc description of target
#                               ------------------- ---------- -------------------- ---------- --------- ------ ----- --------- ------ -----   --- --- --- --- --- --- --- --- ---------------------
ACT52M.RS00640__NZCP199184_125_141352_142261_neg    -          LysR_substrate       PF03466.25   1.9e-39  133.6   4.9   2.9e-39  133.0   4.9   1.3   1   0   0   1   1   1   1 -
ACT52M.RS09270__NZCP199184_1824_1975455_1976367_pos -          LysR_substrate       PF03466.25   2.4e-39  133.3   6.1   3.2e-39  132.9   6.1   1.2   1   0   0   1   1   1   1 -
ACT52M.RS19900__NZCP199184_3910_4275244_4276120_neg -          LysR_substrate       PF03466.25   3.7e-39  132.7   5.5   6.2e-39  131.9   5.5   1.4   1   0   0   1   1   1   1 -
ACT52M.RS14355__NZCP199184_2817_3071077_3071998_neg -          LysR_substrate       PF03466.25   1.2e-38  131.0   0.4   1.8e-38  130.4   0.1   1.4   2   0   0   2   2   1   1 -
ACT52M.RS06000__NZCP199184_1179_1272515_1273424_neg -          LysR_substrate       PF03466.25   1.3e-38  130.9  10.0   1.3e-38  130.9  10.0   1.4   2   0   0   2   2   1   1 -
ACT52M.RS01075__NZCP199184_212_237064_237994_neg    -          LysR_substrate       PF03466.25   1.5e-38  130.7   0.2   2.1e-38  130.2   0.2   1.2   1   0   0   1   1   1   1 -
ACT52M.RS03810__NZCP199184_745_807300_808155_neg    -          LysR_substrate       PF03466.25   1.8e-38  130.4   3.5   2.5e-38  130.0   3.5   1.2   1   0   0   1   1   1   1 -
ACT52M.RS18850__NZCP199184_3704_4040262_4041156_neg -          LysR_substrate       PF03466.25   2.8e-38  129.8   2.4     4e-38  129.3   2.4   1.2   1   0   0   1   1   1   1 -
ACT52M.RS14925__NZCP199184_2928_3186176_3187130_neg -          LysR_substrate       PF03466.25     4e-38  129.3   2.3   5.8e-38  128.7   2.3   1.2   1   0   0   1   1   1   1 -
ACT52M.RS12940__NZCP199184_2535_2710053_2710926_neg -          LysR_substrate       PF03466.25   4.3e-38  129.2   4.5     6e-38  128.7   4.5   1.2   1   0   0   1   1   1   1 -
ACT52M.RS13390__NZCP199184_2624_2819935_2820874_pos -          LysR_substrate       PF03466.25   4.7e-38  129.0   3.9   6.2e-38  128.7   3.9   1.2   1   0   0   1   1   1   1 -
ACT52M.RS00920__NZCP199184_181_204982_205915_neg    -          LysR_substrate       PF03466.25   1.1e-37  127.9   0.0   1.4e-37  127.5   0.0   1.2   1   0   0   1   1   1   1 -
ACT52M.RS21750__NZCP199184_4273_4622453_4623398_neg -          LysR_substrate       PF03466.25   1.7e-37  127.2   0.0   2.6e-37  126.6   0.0   1.3   1   0   0   1   1   1   1 -
ACT52M.RS03955__NZCP199184_774_840594_841518_neg    -          LysR_substrate       PF03466.25   1.9e-37  127.0   6.1   3.6e-37  126.2   6.1   1.4   1   0   0   1   1   1   1 -
ACT52M.RS18250__NZCP199184_3584_3916127_3917039_pos -          LysR_substrate       PF03466.25   2.8e-37  126.5  10.8   4.9e-37  125.7   9.6   1.8   2   0   0   2   2   2   1 -
ACT52M.RS27460__NZCP199184_5382_5882881_5883763_pos -          LysR_substrate       PF03466.25   4.7e-37  125.8   5.2   4.7e-37  125.8   5.2   1.3   2   0   0   2   2   1   1 -
ACT52M.RS06340__NZCP199184_1247_1350608_1351514_neg -          LysR_substrate       PF03466.25   6.9e-37  125.2   6.0   1.1e-36  124.6   6.0   1.2   1   0   0   1   1   1   1 -
ACT52M.RS00160__NZCP199184_30_34157_35057_pos       -          LysR_substrate       PF03466.25   2.3e-36  123.5   6.3   3.2e-36  123.0   6.3   1.2   1   0   0   1   1   1   1 -
ACT52M.RS10305__NZCP199184_2027_2203199_2204189_pos -          LysR_substrate       PF03466.25   7.1e-36  121.9   4.5     1e-35  121.4   4.5   1.2   1   0   0   1   1   1   1 -
ACT52M.RS12460__NZCP199184_2442_2595447_2596344_pos -          LysR_substrate       PF03466.25   1.3e-35  121.1   6.6   1.9e-35  120.5   6.6   1.2   1   0   0   1   1   1   1 -
ACT52M.RS26980__NZCP199184_5288_5777363_5778320_pos -          LysR_substrate       PF03466.25   1.6e-35  120.8  10.1   2.5e-35  120.2  10.1   1.3   1   0   0   1   1   1   1 -
ACT52M.RS04130__NZCP199184_809_877841_878732_neg    -          LysR_substrate       PF03466.25   2.5e-35  120.2   3.5   3.5e-35  119.7   3.5   1.1   1   0   0   1   1   1   1 -
ACT52M.RS04030__NZCP199184_789_855121_856033_pos    -          LysR_substrate       PF03466.25   3.3e-35  119.7   6.1   5.5e-35  119.0   6.1   1.3   1   0   0   1   1   1   1 -
ACT52M.RS12725__NZCP199184_2492_2654075_2655008_neg -          LysR_substrate       PF03466.25   5.1e-35  119.1   1.4   6.7e-35  118.7   1.4   1.2   1   0   0   1   1   1   1 -
ACT52M.RS26500__NZCP199184_5193_5658929_5659814_neg -          LysR_substrate       PF03466.25   5.8e-35  119.0   7.5   5.8e-35  119.0   7.5   1.7   2   0   0   2   2   1   1 -
ACT52M.RS18170__NZCP199184_3568_3897846_3898755_pos -          LysR_substrate       PF03466.25   9.9e-35  118.2   7.8   1.4e-34  117.7   7.8   1.2   1   0   0   1   1   1   1 -
ACT52M.RS19865__NZCP199184_3903_4267917_4268820_neg -          LysR_substrate       PF03466.25     1e-34  118.2   5.0   1.2e-34  117.9   5.0   1.1   1   0   0   1   1   1   1 -
ACT52M.RS19660__NZCP199184_3863_4218989_4219880_pos -          LysR_substrate       PF03466.25   1.2e-34  117.9   9.9     2e-34  117.2   9.9   1.3   1   0   0   1   1   1   1 -
ACT52M.RS00780__NZCP199184_153_172681_173599_pos    -          LysR_substrate       PF03466.25   1.3e-34  117.8   7.3   1.7e-34  117.4   7.3   1.1   1   0   0   1   1   1   1 -
ACT52M.RS04310__NZCP199184_845_922648_923539_pos    -          LysR_substrate       PF03466.25   2.4e-34  117.0   4.3   3.1e-34  116.6   4.3   1.2   1   0   0   1   1   1   1 -
ACT52M.RS22455__NZCP199184_4410_4774165_4775080_pos -          LysR_substrate       PF03466.25   2.8e-34  116.7   8.5   2.8e-34  116.7   8.5   1.9   2   0   0   2   2   2   1 -
ACT52M.RS10515__NZCP199184_2069_2247729_2248620_pos -          LysR_substrate       PF03466.25   3.2e-34  116.5   3.6   5.5e-34  115.8   3.6   1.3   1   0   0   1   1   1   1 -
ACT52M.RS10675__NZCP199184_2100_2277208_2278165_neg -          LysR_substrate       PF03466.25     1e-33  114.9   4.4     1e-33  114.9   4.4   1.4   2   0   0   2   2   1   1 -
ACT52M.RS00970__NZCP199184_191_216865_217783_neg    -          LysR_substrate       PF03466.25   1.4e-33  114.5   0.2   1.7e-33  114.2   0.2   1.1   1   0   0   1   1   1   1 -
ACT52M.RS15190__NZCP199184_2981_3256563_3257466_neg -          LysR_substrate       PF03466.25   1.5e-33  114.3   5.1   2.4e-33  113.7   5.1   1.2   1   0   0   1   1   1   1 -
ACT52M.RS14890__NZCP199184_2921_3179891_3180797_pos -          LysR_substrate       PF03466.25   4.9e-33  112.7   8.1   9.8e-33  111.7   8.1   1.4   1   0   0   1   1   1   1 -
ACT52M.RS28060__NZCP199184_5501_6011359_6012277_neg -          LysR_substrate       PF03466.25   5.1e-33  112.6   4.7   7.5e-33  112.1   4.7   1.2   1   0   0   1   1   1   1 -
ACT52M.RS04040__NZCP199184_791_857323_858253_neg    -          LysR_substrate       PF03466.25   8.6e-33  111.9   3.2   1.2e-32  111.3   3.2   1.2   1   0   0   1   1   1   1 -
ACT52M.RS13810__NZCP199184_2708_2944282_2945194_pos -          LysR_substrate       PF03466.25   2.1e-32  110.6   1.6   2.9e-32  110.1   1.6   1.2   1   0   0   1   1   1   1 -
ACT52M.RS16825__NZCP199184_3302_3621461_3622376_pos -          LysR_substrate       PF03466.25   7.6e-32  108.8   1.7   1.2e-31  108.1   1.7   1.2   1   0   0   1   1   1   1 -
ACT52M.RS13005__NZCP199184_2548_2721947_2722826_pos -          LysR_substrate       PF03466.25   1.4e-31  107.9   3.8   1.8e-31  107.6   3.8   1.1   1   0   0   1   1   1   1 -
ACT52M.RS04890__NZCP199184_960_1038932_1039826_neg  -          LysR_substrate       PF03466.25   1.5e-31  107.8   5.4   1.6e-31  107.7   4.6   1.4   2   0   0   2   2   1   1 -
ACT52M.RS27515__NZCP199184_5393_5894232_5895141_pos -          LysR_substrate       PF03466.25     2e-30  104.1   7.7     2e-30  104.1   7.7   1.5   2   0   0   2   2   1   1 -
ACT52M.RS19885__NZCP199184_3907_4272332_4273235_pos -          LysR_substrate       PF03466.25   3.2e-30  103.5   2.0   4.9e-30  102.9   2.0   1.3   1   0   0   1   1   1   1 -
ACT52M.RS08755__NZCP199184_1726_1874125_1875055_neg -          LysR_substrate       PF03466.25   7.5e-30  102.2   2.2   1.2e-29  101.6   2.2   1.3   1   0   0   1   1   1   1 -
ACT52M.RS02430__NZCP199184_481_536899_537850_neg    -          LysR_substrate       PF03466.25   1.7e-29  101.1   5.5   2.7e-29  100.4   5.5   1.3   1   0   0   1   1   1   1 -
ACT52M.RS01380__NZCP199184_271_305765_306698_neg    -          LysR_substrate       PF03466.25   1.9e-29  101.0   8.3   2.8e-29  100.4   8.3   1.3   1   0   0   1   1   1   1 -
ACT52M.RS14145__NZCP199184_2775_3021460_3022357_pos -          LysR_substrate       PF03466.25   1.9e-29  100.9   6.3     3e-29  100.3   6.3   1.3   1   0   0   1   1   1   1 -
ACT52M.RS28760__NZCP199184_5636_6161142_6162051_neg -          LysR_substrate       PF03466.25   4.6e-29   99.7   0.8   4.6e-29   99.7   0.8   1.7   2   0   0   2   2   2   1 -
ACT52M.RS22065__NZCP199184_4332_4686871_4687825_neg -          LysR_substrate       PF03466.25   7.3e-29   99.0   5.6   1.1e-28   98.4   5.6   1.3   1   0   0   1   1   1   1 -
ACT52M.RS26050__NZCP199184_5105_5554227_5555124_pos -          LysR_substrate       PF03466.25   2.5e-28   97.3   4.4   4.3e-28   96.5   4.4   1.3   1   0   0   1   1   1   1 -
ACT52M.RS11205__NZCP199184_2202_2366207_2367095_neg -          LysR_substrate       PF03466.25   3.1e-28   97.0   1.4   5.5e-28   96.2   1.4   1.4   1   0   0   1   1   1   1 -
ACT52M.RS01465__NZCP199184_288_323492_324455_pos    -          LysR_substrate       PF03466.25   3.4e-28   96.9   2.2   4.5e-28   96.5   2.2   1.2   1   0   0   1   1   1   1 -
ACT52M.RS02420__NZCP199184_479_535330_536257_neg    -          LysR_substrate       PF03466.25   1.4e-27   94.8   7.6   1.4e-27   94.8   7.6   2.0   2   0   0   2   2   2   1 -
ACT52M.RS19455__NZCP199184_3825_4178532_4179420_pos -          LysR_substrate       PF03466.25   2.2e-26   90.9   5.1     4e-26   90.1   5.1   1.4   1   1   0   1   1   1   1 -
ACT52M.RS00690__NZCP199184_135_149899_150817_pos    -          LysR_substrate       PF03466.25   1.3e-25   88.4   1.9     2e-25   87.8   1.9   1.2   1   0   0   1   1   1   1 -
ACT52M.RS16215__NZCP199184_3185_3491299_3492163_neg -          LysR_substrate       PF03466.25   2.4e-25   87.5   1.2   1.1e-24   85.4   1.2   1.9   1   1   0   1   1   1   1 -
ACT52M.RS22225__NZCP199184_4364_4722994_4723924_pos -          LysR_substrate       PF03466.25   2.5e-25   87.5   0.5   3.7e-25   86.9   0.5   1.3   1   0   0   1   1   1   1 -
ACT52M.RS10685__NZCP199184_2102_2279016_2279871_neg -          LysR_substrate       PF03466.25   1.4e-24   85.0   0.5     2e-24   84.5   0.5   1.2   1   0   0   1   1   1   1 -
ACT52M.RS08230__NZCP199184_1623_1763117_1764032_neg -          LysR_substrate       PF03466.25   1.5e-24   85.0  10.8     3e-24   84.0  10.8   1.4   1   0   0   1   1   1   1 -
ACT52M.RS13030__NZCP199184_2553_2729654_2730569_neg -          LysR_substrate       PF03466.25   1.8e-22   78.1   0.4   3.2e-22   77.3   0.4   1.3   1   0   0   1   1   1   1 -
ACT52M.RS15085__NZCP199184_2960_3223372_3224275_neg -          LysR_substrate       PF03466.25   2.9e-22   77.5   0.8   3.5e-22   77.2   0.8   1.1   1   0   0   1   1   1   1 -
ACT52M.RS19230__NZCP199184_3780_4128207_4129074_pos -          LysR_substrate       PF03466.25   9.5e-22   75.8   6.1   1.6e-21   75.1   6.1   1.3   1   0   0   1   1   1   1 -
ACT52M.RS00190__NZCP199184_36_38720_39608_pos       -          LysR_substrate       PF03466.25   2.3e-21   74.6  11.9   2.3e-21   74.6  11.9   1.5   2   0   0   2   2   1   1 -
ACT52M.RS13560__NZCP199184_2658_2884489_2885410_pos -          LysR_substrate       PF03466.25   5.1e-21   73.4  11.7   9.3e-21   72.5  11.7   1.4   1   1   0   1   1   1   1 -
ACT52M.RS10255__NZCP199184_2017_2193898_2194825_neg -          LysR_substrate       PF03466.25   7.2e-20   69.6   5.0   1.4e-19   68.7   5.0   1.4   1   1   0   1   1   1   1 -
ACT52M.RS18965__NZCP199184_3727_4067680_4068601_pos -          LysR_substrate       PF03466.25   4.2e-19   67.1   6.7   4.2e-19   67.1   6.7   1.8   2   0   0   2   2   2   1 -
ACT52M.RS10745__NZCP199184_2114_2293112_2294072_neg -          LysR_substrate       PF03466.25   1.5e-16   58.8   0.6   2.6e-16   58.0   0.6   1.4   1   0   0   1   1   1   1 -
ACT52M.RS20645__NZCP199184_4058_4421881_4422880_pos -          LysR_substrate       PF03466.25     2e-15   55.1   0.0   3.2e-15   54.5   0.0   1.3   1   0   0   1   1   1   1 -
ACT52M.RS23200__NZCP199184_4553_4944393_4945296_neg -          LysR_substrate       PF03466.25   4.5e-15   54.0   2.8   6.8e-15   53.4   2.8   1.2   1   0   0   1   1   1   1 -
ACT52M.RS22590__NZCP199184_4436_4794760_4795747_neg -          LysR_substrate       PF03466.25   7.8e-09   33.6   7.9   2.1e-08   32.2   7.9   1.8   1   1   0   1   1   1   1 -
ACT52M.RS05615__NZCP199184_1104_1197899_1199255_neg -          LysR_substrate       PF03466.25   1.3e-06   26.4   0.7    0.0018   16.1   0.2   2.5   1   1   1   2   2   2   2 -
ACT52M.RS27880__NZCP199184_5465_5973450_5974392_neg -          LysR_substrate       PF03466.25   9.7e-05   20.2   0.5     0.011   13.5   0.0   3.0   3   0   0   3   3   3   1 -
ACT52M.RS04465__NZCP199184_876_956876_957521_pos    -          LysR_substrate       PF03466.25    0.0029   15.4   0.1       1.5    6.5   0.0   2.5   2   1   0   2   2   2   0 -
ACT52M.RS28440__NZCP199184_5577_6091184_6092156_neg -          LysR_substrate       PF03466.25    0.0032   15.3   0.1     0.011   13.6   0.0   1.8   2   0   0   2   2   1   1 -
ACT52M.RS26465__NZCP199184_5186_5651323_5652100_neg -          LysR_substrate       PF03466.25    0.0092   13.8   0.1      0.06   11.1   0.0   2.0   2   0   0   2   2   2   1 -
#
# Program:         hmmsearch
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SEARCH
# Query file:      /home/kcw2/data/example_run/path2/synteny_search_inputs/hmm_db/hmms/PF03466.HMM
# Target file:     /home/kcw2/data/example_run/path2/synteny_search_inputs/genome_db/GCF_054126005.1/labelled_peptides.faa
# Option settings: hmmsearch --tblout /home/kcw2/data/example_run/path2/synteny_search_outputs/results_65_66_67/genomes/GCF_054126005.1/hmmer_outputs/hmmer_output_PF03466.txt --cpu 47 /home/kcw2/data/example_run/path2/synteny_search_inputs/hmm_db/hmms/PF03466.HMM /home/kcw2/data/example_run/path2/synteny_search_inputs/genome_db/GCF_054126005.1/labelled_peptides.faa 
# Current dir:     /home/kcw2
# Date:            Tue Feb 10 16:21:19 2026
# [ok]
