#                                                                                              --- full sequence ---- --- best 1 domain ---- --- domain number estimation ----
# target name                                       accession  query name           accession    E-value  score  bias   E-value  score  bias   exp reg clu  ov env dom rep inc description of target
#                               ------------------- ---------- -------------------- ---------- --------- ------ ----- --------- ------ -----   --- --- --- --- --- --- --- --- ---------------------
ACT52M.RS15480__NZCP199184_3039_3320261_3321182_pos -          HTH_1                PF00126.33   9.9e-24   81.5   1.5   9.9e-24   81.5   1.5   2.0   2   0   0   2   2   1   1 -
ACT52M.RS17685__NZCP199184_3473_3792684_3793566_neg -          HTH_1                PF00126.33     1e-23   81.4   0.6   3.2e-23   79.8   0.6   1.9   1   0   0   1   1   1   1 -
ACT52M.RS14190__NZCP199184_2784_3032179_3033118_pos -          HTH_1                PF00126.33   1.4e-23   81.0   2.7   3.1e-23   79.9   2.7   1.6   1   0   0   1   1   1   1 -
ACT52M.RS09270__NZCP199184_1824_1975455_1976367_pos -          HTH_1                PF00126.33     2e-23   80.5   0.3   5.2e-23   79.2   0.3   1.7   1   0   0   1   1   1   1 -
ACT52M.RS06925__NZCP199184_1364_1478142_1479030_neg -          HTH_1                PF00126.33   2.1e-23   80.4   0.5   4.2e-23   79.5   0.5   1.5   1   0   0   1   1   1   1 -
ACT52M.RS28060__NZCP199184_5501_6011359_6012277_neg -          HTH_1                PF00126.33   2.5e-23   80.2   3.2   5.2e-23   79.2   3.2   1.6   1   0   0   1   1   1   1 -
ACT52M.RS02675__NZCP199184_530_584129_585008_neg    -          HTH_1                PF00126.33   3.8e-23   79.6   1.0   3.8e-23   79.6   1.0   2.4   3   0   0   3   3   1   1 -
ACT52M.RS22455__NZCP199184_4410_4774165_4775080_pos -          HTH_1                PF00126.33   4.1e-23   79.5   1.6   1.2e-22   78.1   1.6   1.8   1   0   0   1   1   1   1 -
ACT52M.RS04310__NZCP199184_845_922648_923539_pos    -          HTH_1                PF00126.33   4.9e-23   79.3   2.0   9.6e-23   78.3   2.0   1.5   1   0   0   1   1   1   1 -
ACT52M.RS16825__NZCP199184_3302_3621461_3622376_pos -          HTH_1                PF00126.33   5.4e-23   79.1   2.4   1.3e-22   78.0   2.4   1.7   1   0   0   1   1   1   1 -
ACT52M.RS19455__NZCP199184_3825_4178532_4179420_pos -          HTH_1                PF00126.33   6.5e-23   78.9   1.1   1.3e-22   77.9   0.5   1.8   2   0   0   2   2   1   1 -
ACT52M.RS26110__NZCP199184_5117_5567532_5568471_pos -          HTH_1                PF00126.33   6.9e-23   78.8   4.9   1.3e-22   77.9   4.9   1.5   1   0   0   1   1   1   1 -
ACT52M.RS18170__NZCP199184_3568_3897846_3898755_pos -          HTH_1                PF00126.33   7.1e-23   78.7   2.7   2.4e-22   77.1   2.7   2.0   1   0   0   1   1   1   1 -
ACT52M.RS14355__NZCP199184_2817_3071077_3071998_neg -          HTH_1                PF00126.33   1.2e-22   78.0   3.8     2e-22   77.3   3.8   1.4   1   0   0   1   1   1   1 -
ACT52M.RS00640__NZCP199184_125_141352_142261_neg    -          HTH_1                PF00126.33   1.5e-22   77.7   2.0   3.3e-22   76.6   2.0   1.6   1   0   0   1   1   1   1 -
ACT52M.RS22225__NZCP199184_4364_4722994_4723924_pos -          HTH_1                PF00126.33     2e-22   77.3   0.6   3.8e-22   76.4   0.6   1.5   1   0   0   1   1   1   1 -
ACT52M.RS19575__NZCP199184_3847_4203379_4204294_pos -          HTH_1                PF00126.33   2.3e-22   77.1   0.1   5.4e-22   75.9   0.1   1.7   1   0   0   1   1   1   1 -
ACT52M.RS13230__NZCP199184_2592_2771847_2772771_pos -          HTH_1                PF00126.33   2.8e-22   76.9   4.3   2.8e-22   76.9   4.3   1.9   2   0   0   2   2   1   1 -
ACT52M.RS16185__NZCP199184_3179_3485287_3486175_pos -          HTH_1                PF00126.33   4.2e-22   76.3   1.8   4.2e-22   76.3   1.8   2.3   2   0   0   2   2   2   1 -
ACT52M.RS15085__NZCP199184_2960_3223372_3224275_neg -          HTH_1                PF00126.33   4.6e-22   76.1   0.1   1.3e-21   74.7   0.1   1.8   1   0   0   1   1   1   1 -
ACT52M.RS18965__NZCP199184_3727_4067680_4068601_pos -          HTH_1                PF00126.33   4.7e-22   76.1   0.4   1.2e-21   74.8   0.4   1.7   1   0   0   1   1   1   1 -
ACT52M.RS16215__NZCP199184_3185_3491299_3492163_neg -          HTH_1                PF00126.33   5.4e-22   75.9   2.0   1.4e-21   74.6   2.0   1.8   1   0   0   1   1   1   1 -
ACT52M.RS06745__NZCP199184_1328_1441657_1442566_neg -          HTH_1                PF00126.33   5.7e-22   75.8   1.8   1.3e-21   74.7   1.8   1.6   1   0   0   1   1   1   1 -
ACT52M.RS10685__NZCP199184_2102_2279016_2279871_neg -          HTH_1                PF00126.33   5.8e-22   75.8   3.2   1.1e-21   74.9   3.2   1.5   1   0   0   1   1   1   1 -
ACT52M.RS21750__NZCP199184_4273_4622453_4623398_neg -          HTH_1                PF00126.33   6.6e-22   75.6   5.0   1.1e-21   75.0   5.0   1.4   1   0   0   1   1   1   1 -
ACT52M.RS15190__NZCP199184_2981_3256563_3257466_neg -          HTH_1                PF00126.33   6.8e-22   75.6   3.1   6.8e-22   75.6   3.1   1.9   2   0   0   2   2   1   1 -
ACT52M.RS10525__NZCP199184_2071_2249329_2250223_pos -          HTH_1                PF00126.33   8.8e-22   75.3   4.3     1e-21   75.0   1.6   2.4   3   0   0   3   3   1   1 -
ACT52M.RS16355__NZCP199184_3213_3519036_3519942_pos -          HTH_1                PF00126.33     1e-21   75.1   2.2     3e-21   73.5   2.2   1.9   1   0   0   1   1   1   1 -
ACT52M.RS12750__NZCP199184_2497_2659248_2660163_neg -          HTH_1                PF00126.33     1e-21   75.0   1.7   1.9e-21   74.2   1.7   1.5   1   0   0   1   1   1   1 -
ACT52M.RS00780__NZCP199184_153_172681_173599_pos    -          HTH_1                PF00126.33     1e-21   75.0   3.0   1.2e-21   74.8   1.2   2.0   2   0   0   2   2   1   1 -
ACT52M.RS10515__NZCP199184_2069_2247729_2248620_pos -          HTH_1                PF00126.33   1.1e-21   75.0   0.6   2.3e-21   73.9   0.6   1.6   1   0   0   1   1   1   1 -
ACT52M.RS28805__NZCP199184_5645_6172927_6173863_pos -          HTH_1                PF00126.33   1.1e-21   75.0   0.2   3.6e-21   73.3   0.2   2.0   1   0   0   1   1   1   1 -
ACT52M.RS09195__NZCP199184_1813_1964830_1965751_pos -          HTH_1                PF00126.33   1.4e-21   74.6   1.4   2.5e-21   73.8   1.4   1.4   1   0   0   1   1   1   1 -
ACT52M.RS18895__NZCP199184_3713_4049965_4050838_neg -          HTH_1                PF00126.33   1.6e-21   74.4   2.7   2.1e-21   74.0   1.9   1.7   2   0   0   2   2   1   1 -
ACT52M.RS07655__NZCP199184_1510_1645894_1646788_neg -          HTH_1                PF00126.33   1.7e-21   74.3   1.8   1.7e-21   74.3   1.8   2.0   2   0   0   2   2   1   1 -
ACT52M.RS22060__NZCP199184_4331_4686014_4686899_pos -          HTH_1                PF00126.33   1.7e-21   74.3   4.4   5.4e-21   72.7   3.6   2.1   2   0   0   2   2   1   1 -
ACT52M.RS05990__NZCP199184_1177_1270157_1271093_neg -          HTH_1                PF00126.33   1.8e-21   74.3   0.4   3.5e-21   73.3   0.4   1.5   1   0   0   1   1   1   1 -
ACT52M.RS05630__NZCP199184_1107_1200434_1201331_neg -          HTH_1                PF00126.33   2.1e-21   74.0   2.4   3.7e-21   73.2   2.4   1.4   1   0   0   1   1   1   1 -
ACT52M.RS19885__NZCP199184_3907_4272332_4273235_pos -          HTH_1                PF00126.33   2.7e-21   73.7   0.3   7.4e-21   72.3   0.3   1.8   1   0   0   1   1   1   1 -
ACT52M.RS05390__NZCP199184_1059_1149850_1150804_neg -          HTH_1                PF00126.33   2.8e-21   73.7   3.8   4.8e-21   72.9   3.8   1.4   1   0   0   1   1   1   1 -
ACT52M.RS07075__NZCP199184_1394_1512249_1513170_pos -          HTH_1                PF00126.33   2.9e-21   73.6   2.0   5.6e-20   69.5   0.5   2.4   2   0   0   2   2   2   1 -
ACT52M.RS00920__NZCP199184_181_204982_205915_neg    -          HTH_1                PF00126.33   3.2e-21   73.5   1.3     5e-21   72.8   1.3   1.3   1   0   0   1   1   1   1 -
ACT52M.RS02270__NZCP199184_449_501491_502400_pos    -          HTH_1                PF00126.33   5.6e-21   72.7   4.7   8.8e-21   72.0   3.4   2.0   3   0   0   3   3   1   1 -
ACT52M.RS00190__NZCP199184_36_38720_39608_pos       -          HTH_1                PF00126.33   6.7e-21   72.4   0.4   2.2e-20   70.8   0.4   2.0   1   0   0   1   1   1   1 -
ACT52M.RS26500__NZCP199184_5193_5658929_5659814_neg -          HTH_1                PF00126.33   7.5e-21   72.3   1.5   1.6e-20   71.2   1.5   1.6   1   0   0   1   1   1   1 -
ACT52M.RS01085__NZCP199184_214_238810_239731_neg    -          HTH_1                PF00126.33   7.7e-21   72.2   0.0   1.5e-20   71.3   0.0   1.6   1   0   0   1   1   1   1 -
ACT52M.RS13305__NZCP199184_2607_2790696_2791611_neg -          HTH_1                PF00126.33   8.6e-21   72.1   0.1   1.9e-20   71.0   0.1   1.6   1   0   0   1   1   1   1 -
ACT52M.RS02490__NZCP199184_493_547982_548909_neg    -          HTH_1                PF00126.33   8.9e-21   72.0   0.7   8.9e-21   72.0   0.7   1.9   2   0   0   2   2   1   1 -
ACT52M.RS10255__NZCP199184_2017_2193898_2194825_neg -          HTH_1                PF00126.33   9.3e-21   72.0   2.5     2e-20   70.9   2.5   1.6   1   0   0   1   1   1   1 -
ACT52M.RS19865__NZCP199184_3903_4267917_4268820_neg -          HTH_1                PF00126.33   9.7e-21   71.9   0.0   2.1e-20   70.8   0.0   1.6   1   0   0   1   1   1   1 -
ACT52M.RS15670__NZCP199184_3077_3359921_3360857_pos -          HTH_1                PF00126.33   9.7e-21   71.9   0.2   2.2e-20   70.8   0.2   1.7   1   0   0   1   1   1   1 -
ACT52M.RS13900__NZCP199184_2726_2964611_2965505_neg -          HTH_1                PF00126.33   1.2e-20   71.7   2.2   2.5e-20   70.6   2.2   1.6   1   0   0   1   1   1   1 -
ACT52M.RS00815__NZCP199184_160_181728_182667_pos    -          HTH_1                PF00126.33   1.3e-20   71.5   4.3   4.8e-20   69.7   4.0   2.0   2   0   0   2   2   1   1 -
ACT52M.RS10725__NZCP199184_2110_2287862_2288834_neg -          HTH_1                PF00126.33   1.4e-20   71.4   3.1   1.4e-20   71.4   3.1   2.5   2   0   0   2   2   2   1 -
ACT52M.RS03810__NZCP199184_745_807300_808155_neg    -          HTH_1                PF00126.33   1.9e-20   71.0   3.7   3.4e-20   70.2   2.7   1.9   2   0   0   2   2   1   1 -
ACT52M.RS12460__NZCP199184_2442_2595447_2596344_pos -          HTH_1                PF00126.33   2.2e-20   70.8   0.1   6.8e-20   69.2   0.1   1.9   1   0   0   1   1   1   1 -
ACT52M.RS20300__NZCP199184_3990_4355423_4356338_neg -          HTH_1                PF00126.33   2.5e-20   70.6   1.3   2.5e-20   70.6   1.3   2.2   2   0   0   2   2   1   1 -
ACT52M.RS03955__NZCP199184_774_840594_841518_neg    -          HTH_1                PF00126.33   2.5e-20   70.6   3.2   4.8e-20   69.7   3.2   1.5   1   0   0   1   1   1   1 -
ACT52M.RS28760__NZCP199184_5636_6161142_6162051_neg -          HTH_1                PF00126.33   3.3e-20   70.2   0.6   3.3e-20   70.2   0.6   2.1   2   0   0   2   2   1   1 -
ACT52M.RS19660__NZCP199184_3863_4218989_4219880_pos -          HTH_1                PF00126.33   3.7e-20   70.0   2.6   1.1e-19   68.6   2.6   1.8   1   0   0   1   1   1   1 -
ACT52M.RS04890__NZCP199184_960_1038932_1039826_neg  -          HTH_1                PF00126.33     4e-20   70.0   1.2     4e-20   70.0   1.2   1.8   2   0   0   2   2   1   1 -
ACT52M.RS14925__NZCP199184_2928_3186176_3187130_neg -          HTH_1                PF00126.33   5.1e-20   69.6   0.1     1e-19   68.7   0.1   1.5   1   0   0   1   1   1   1 -
ACT52M.RS00305__NZCP199184_58_69660_70581_neg       -          HTH_1                PF00126.33   5.2e-20   69.6   1.3   5.2e-20   69.6   1.3   2.2   2   0   0   2   2   1   1 -
ACT52M.RS19950__NZCP199184_3920_4283807_4284719_neg -          HTH_1                PF00126.33   5.8e-20   69.4   0.5   9.7e-20   68.7   0.5   1.4   1   0   0   1   1   1   1 -
ACT52M.RS06960__NZCP199184_1371_1487019_1487940_neg -          HTH_1                PF00126.33     6e-20   69.4   2.8   1.2e-19   68.4   2.8   1.5   1   0   0   1   1   1   1 -
ACT52M.RS14890__NZCP199184_2921_3179891_3180797_pos -          HTH_1                PF00126.33   6.9e-20   69.2   2.3   1.5e-19   68.1   2.3   1.6   1   0   0   1   1   1   1 -
ACT52M.RS28315__NZCP199184_5552_6065035_6065968_pos -          HTH_1                PF00126.33     7e-20   69.2   0.1   1.2e-19   68.4   0.1   1.4   1   0   0   1   1   1   1 -
ACT52M.RS18250__NZCP199184_3584_3916127_3917039_pos -          HTH_1                PF00126.33   7.1e-20   69.1   1.0   1.6e-19   68.0   1.0   1.7   1   0   0   1   1   1   1 -
ACT52M.RS28530__NZCP199184_5590_6113317_6114211_neg -          HTH_1                PF00126.33   8.5e-20   68.9   3.1   1.9e-19   67.8   1.7   2.3   2   0   0   2   2   1   1 -
ACT52M.RS08755__NZCP199184_1726_1874125_1875055_neg -          HTH_1                PF00126.33     1e-19   68.7   0.2   2.3e-19   67.5   0.2   1.7   1   0   0   1   1   1   1 -
ACT52M.RS14880__NZCP199184_2919_3177660_3178593_neg -          HTH_1                PF00126.33   1.2e-19   68.4   1.2   3.1e-19   67.1   1.2   1.8   1   0   0   1   1   1   1 -
ACT52M.RS02430__NZCP199184_481_536899_537850_neg    -          HTH_1                PF00126.33   1.6e-19   68.0   0.6   3.1e-19   67.1   0.6   1.5   1   0   0   1   1   1   1 -
ACT52M.RS13145__NZCP199184_2576_2750286_2751201_pos -          HTH_1                PF00126.33   1.9e-19   67.7   0.0   4.5e-19   66.6   0.0   1.7   1   0   0   1   1   1   1 -
ACT52M.RS04030__NZCP199184_789_855121_856033_pos    -          HTH_1                PF00126.33   3.1e-19   67.1   2.7   7.2e-19   65.9   2.7   1.7   1   0   0   1   1   1   1 -
ACT52M.RS27515__NZCP199184_5393_5894232_5895141_pos -          HTH_1                PF00126.33     4e-19   66.7   2.6   1.1e-18   65.4   1.2   2.3   2   0   0   2   2   1   1 -
ACT52M.RS11205__NZCP199184_2202_2366207_2367095_neg -          HTH_1                PF00126.33   5.2e-19   66.4   0.6   1.2e-18   65.2   0.6   1.7   1   0   0   1   1   1   1 -
ACT52M.RS22065__NZCP199184_4332_4686871_4687825_neg -          HTH_1                PF00126.33   7.4e-19   65.9   0.1   1.9e-18   64.6   0.1   1.8   1   0   0   1   1   1   1 -
ACT52M.RS07840__NZCP199184_1547_1683028_1683955_neg -          HTH_1                PF00126.33   7.8e-19   65.8   2.2   2.2e-18   64.4   2.2   1.8   1   0   0   1   1   1   1 -
ACT52M.RS21745__NZCP199184_4272_4621423_4622320_pos -          HTH_1                PF00126.33   1.2e-18   65.2   0.6   2.8e-18   64.0   0.6   1.7   1   0   0   1   1   1   1 -
ACT52M.RS26050__NZCP199184_5105_5554227_5555124_pos -          HTH_1                PF00126.33   1.7e-18   64.7   1.6   1.9e-18   64.6   0.3   1.8   2   0   0   2   2   1   1 -
ACT52M.RS13030__NZCP199184_2553_2729654_2730569_neg -          HTH_1                PF00126.33   2.8e-18   64.0   0.6   4.8e-18   63.3   0.6   1.4   1   0   0   1   1   1   1 -
ACT52M.RS19230__NZCP199184_3780_4128207_4129074_pos -          HTH_1                PF00126.33   2.9e-18   64.0   1.1   5.5e-18   63.1   1.1   1.5   1   0   0   1   1   1   1 -
ACT52M.RS13810__NZCP199184_2708_2944282_2945194_pos -          HTH_1                PF00126.33     3e-18   63.9   1.6   6.8e-18   62.8   1.6   1.7   1   0   0   1   1   1   1 -
ACT52M.RS01160__NZCP199184_229_255418_256360_pos    -          HTH_1                PF00126.33   3.4e-18   63.8   0.0   1.1e-17   62.2   0.0   1.9   1   0   0   1   1   1   1 -
ACT52M.RS18850__NZCP199184_3704_4040262_4041156_neg -          HTH_1                PF00126.33     4e-18   63.5   0.5   8.1e-18   62.5   0.5   1.6   1   0   0   1   1   1   1 -
ACT52M.RS14425__NZCP199184_2831_3088339_3089287_pos -          HTH_1                PF00126.33   4.1e-18   63.5   0.5   4.1e-18   63.5   0.5   1.8   2   0   0   2   2   1   1 -
ACT52M.RS26980__NZCP199184_5288_5777363_5778320_pos -          HTH_1                PF00126.33   5.9e-18   63.0   0.9   1.5e-17   61.7   0.9   1.7   1   0   0   1   1   1   1 -
ACT52M.RS27460__NZCP199184_5382_5882881_5883763_pos -          HTH_1                PF00126.33     6e-18   63.0   1.3   3.5e-17   60.5   0.8   2.3   2   0   0   2   2   2   1 -
ACT52M.RS00690__NZCP199184_135_149899_150817_pos    -          HTH_1                PF00126.33   6.3e-18   62.9   0.2   1.8e-17   61.5   0.1   1.9   2   0   0   2   2   1   1 -
ACT52M.RS19900__NZCP199184_3910_4275244_4276120_neg -          HTH_1                PF00126.33   6.7e-18   62.8   0.7   1.5e-17   61.7   0.7   1.6   1   0   0   1   1   1   1 -
ACT52M.RS12815__NZCP199184_2510_2675340_2676252_pos -          HTH_1                PF00126.33   8.4e-18   62.5   2.5   1.8e-17   61.5   2.5   1.6   1   0   0   1   1   1   1 -
ACT52M.RS22550__NZCP199184_4428_4786343_4787198_pos -          HTH_1                PF00126.33     1e-17   62.2   0.3   2.4e-17   61.0   0.3   1.7   1   0   0   1   1   1   1 -
ACT52M.RS10305__NZCP199184_2027_2203199_2204189_pos -          HTH_1                PF00126.33   1.2e-17   62.0   1.4   2.8e-17   60.8   1.4   1.7   1   0   0   1   1   1   1 -
ACT52M.RS11655__NZCP199184_2286_2457263_2458193_neg -          HTH_1                PF00126.33   2.2e-17   61.2   3.2   4.5e-17   60.2   3.2   1.6   1   0   0   1   1   1   1 -
ACT52M.RS13560__NZCP199184_2658_2884489_2885410_pos -          HTH_1                PF00126.33   2.3e-17   61.1   2.8   5.9e-17   59.8   2.8   1.7   1   0   0   1   1   1   1 -
ACT52M.RS23200__NZCP199184_4553_4944393_4945296_neg -          HTH_1                PF00126.33   3.9e-17   60.4   0.3     1e-16   59.1   0.3   1.8   1   0   0   1   1   1   1 -
ACT52M.RS08230__NZCP199184_1623_1763117_1764032_neg -          HTH_1                PF00126.33   4.6e-17   60.1   1.9   1.4e-16   58.5   1.9   1.9   1   0   0   1   1   1   1 -
ACT52M.RS13390__NZCP199184_2624_2819935_2820874_pos -          HTH_1                PF00126.33   5.5e-17   59.9   0.1   1.2e-16   58.8   0.1   1.6   1   0   0   1   1   1   1 -
ACT52M.RS06340__NZCP199184_1247_1350608_1351514_neg -          HTH_1                PF00126.33   1.7e-16   58.3   0.3   3.6e-16   57.3   0.3   1.6   1   0   0   1   1   1   1 -
ACT52M.RS04130__NZCP199184_809_877841_878732_neg    -          HTH_1                PF00126.33   2.2e-16   58.0   0.6   4.2e-16   57.1   0.6   1.5   1   0   0   1   1   1   1 -
ACT52M.RS12725__NZCP199184_2492_2654075_2655008_neg -          HTH_1                PF00126.33   3.9e-16   57.2   0.2     1e-15   55.8   0.0   1.9   2   0   0   2   2   1   1 -
ACT52M.RS16745__NZCP199184_3286_3609746_3610721_neg -          HTH_1                PF00126.33   6.4e-16   56.5   0.0   1.1e-15   55.7   0.0   1.4   1   0   0   1   1   1   1 -
ACT52M.RS01465__NZCP199184_288_323492_324455_pos    -          HTH_1                PF00126.33   1.7e-15   55.1   1.7   4.3e-15   53.8   0.4   2.2   2   0   0   2   2   1   1 -
ACT52M.RS10745__NZCP199184_2114_2293112_2294072_neg -          HTH_1                PF00126.33   1.2e-14   52.4   0.0   2.3e-14   51.5   0.0   1.5   1   0   0   1   1   1   1 -
ACT52M.RS10675__NZCP199184_2100_2277208_2278165_neg -          HTH_1                PF00126.33   1.2e-14   52.4   0.3   2.3e-14   51.5   0.3   1.5   1   0   0   1   1   1   1 -
ACT52M.RS02420__NZCP199184_479_535330_536257_neg    -          HTH_1                PF00126.33   1.3e-14   52.3   0.7   1.3e-14   52.3   0.7   2.0   2   0   0   2   2   1   1 -
ACT52M.RS01075__NZCP199184_212_237064_237994_neg    -          HTH_1                PF00126.33   3.6e-14   50.9   0.3   8.6e-14   49.7   0.3   1.7   1   0   0   1   1   1   1 -
ACT52M.RS01380__NZCP199184_271_305765_306698_neg    -          HTH_1                PF00126.33   2.3e-13   48.3   0.0   5.8e-13   47.0   0.0   1.7   1   0   0   1   1   1   1 -
ACT52M.RS22590__NZCP199184_4436_4794760_4795747_neg -          HTH_1                PF00126.33   1.5e-12   45.7   0.4   4.1e-12   44.3   0.4   1.8   1   0   0   1   1   1   1 -
ACT52M.RS20645__NZCP199184_4058_4421881_4422880_pos -          HTH_1                PF00126.33   4.1e-12   44.3   0.0   7.3e-12   43.5   0.0   1.5   1   0   0   1   1   1   1 -
ACT52M.RS02470__NZCP199184_489_545583_546342_neg    -          HTH_1                PF00126.33   7.1e-12   43.5   0.0   1.5e-11   42.5   0.0   1.6   1   0   0   1   1   1   1 -
ACT52M.RS14145__NZCP199184_2775_3021460_3022357_pos -          HTH_1                PF00126.33   8.7e-12   43.2   2.1   1.1e-11   42.9   1.0   1.8   2   0   0   2   2   1   1 -
ACT52M.RS15570__NZCP199184_3057_3339103_3339781_neg -          HTH_1                PF00126.33     3e-05   22.3   0.7   8.1e-05   20.9   0.7   1.8   1   0   0   1   1   1   1 -
ACT52M.RS05040__NZCP199184_990_1068926_1069406_neg  -          HTH_1                PF00126.33   9.9e-05   20.6   0.0   0.00025   19.3   0.0   1.7   1   1   0   1   1   1   1 -
ACT52M.RS15325__NZCP199184_3008_3285416_3285890_neg -          HTH_1                PF00126.33   0.00022   19.6   0.1   0.00049   18.4   0.1   1.6   1   1   0   1   1   1   1 -
ACT52M.RS03405__NZCP199184_668_722942_723881_pos    -          HTH_1                PF00126.33   0.00045   18.5   0.4    0.0014   17.0   0.0   1.9   2   0   0   2   2   1   1 -
ACT52M.RS25450__NZCP199184_4987_5426866_5427334_pos -          HTH_1                PF00126.33    0.0013   17.0   0.1    0.0027   16.0   0.1   1.5   1   0   0   1   1   1   1 -
ACT52M.RS15890__NZCP199184_3120_3413340_3414888_pos -          HTH_1                PF00126.33    0.0018   16.6   0.0    0.0075   14.6   0.0   2.1   1   0   0   1   1   1   1 -
ACT52M.RS12190__NZCP199184_2389_2557173_2557386_pos -          HTH_1                PF00126.33    0.0021   16.4   0.0     0.003   15.9   0.0   1.3   1   0   0   1   1   1   1 -
ACT52M.RS19380__NZCP199184_3810_4165607_4166390_neg -          HTH_1                PF00126.33    0.0078   14.6   0.7      0.16   10.3   0.0   2.4   2   0   0   2   2   2   1 -
ACT52M.RS16080__NZCP199184_3158_3453709_3454264_pos -          HTH_1                PF00126.33    0.0082   14.5   1.0     0.076   11.4   0.0   2.6   2   0   0   2   2   2   1 -
ACT52M.RS21395__NZCP199184_4206_4550463_4551024_neg -          HTH_1                PF00126.33     0.011   14.0   0.2      0.03   12.7   0.2   1.8   1   1   0   1   1   1   0 -
ACT52M.RS20110__NZCP199184_3952_4313652_4315074_neg -          HTH_1                PF00126.33     0.034   12.5   0.3      0.14   10.5   0.1   2.2   2   0   0   2   2   1   0 -
ACT52M.RS19120__NZCP199184_3758_4104873_4105323_neg -          HTH_1                PF00126.33     0.054   11.9   2.8     0.053   11.9   0.6   2.3   2   1   0   2   2   1   0 -
#
# Program:         hmmsearch
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SEARCH
# Query file:      /home/kcw2/data/example_run/path2/synteny_search_inputs/hmm_db/hmms/PF00126.HMM
# Target file:     /home/kcw2/data/example_run/path2/synteny_search_inputs/genome_db/GCF_054126005.1/labelled_peptides.faa
# Option settings: hmmsearch --tblout /home/kcw2/data/example_run/path2/synteny_search_outputs/results_65_66_67/genomes/GCF_054126005.1/hmmer_outputs/hmmer_output_PF00126.txt --cpu 47 /home/kcw2/data/example_run/path2/synteny_search_inputs/hmm_db/hmms/PF00126.HMM /home/kcw2/data/example_run/path2/synteny_search_inputs/genome_db/GCF_054126005.1/labelled_peptides.faa 
# Current dir:     /home/kcw2
# Date:            Tue Feb 10 16:21:18 2026
# [ok]
